voter,choice,created,vote_id,title,proposal_id
0xa77AA7D63C75aB52DB84AF91E72E5AE638062cdf,1.0,1620350504,QmXeAWHU4u5g7GkAgUHcdpKqRKT1RmLA4noP94o7BVSAVc,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x186023307a30172638bbA26eAa707eCEB72cdE80,1.0,1620350163,QmSGapwDwQhfoQK3Mw8mn2bNpHQtBYMZo4zk2P6MJvKVio,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x3F41779ff16de2b87b753185101C5BBb1D8A47f6,1.0,1620349902,QmRh4zYbY5hDhv6skV9o1drf6fzGrQWgj4jquCXHzRGGDE,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0xFCcb964C514C12794509ed62fa274f0E284ceE82,1.0,1620346698,QmRgY95uBLZgaG86e3ZdLXnMgtnW9MsXGcAJTEm1dhscUq,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x3F31bDe678303320F19a677B8eD2A4A0739DaCA7,1.0,1620345934,QmaVQWnH4vWEU2ShvZxkq5yUcKU9GLfr6894AdCMV9TSkv,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0xCF3b9aAEd4954F60Ac1f5127842556F56AD245a2,1.0,1620344940,QmXAgbL9xoVqhwC2azyokYhbcxjgBx8cWisDf3ZhQSapN7,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x8F8D88CdB5DE44209D9751D97e7b9CF6B7624416,1.0,1620343092,QmQNH4jMTrXnhTo3MqAahLJAE3jW2XpzYgeGAAk1xLkhFf,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x097E9B82F86e667ACaEB7367088e506AEfE37F1A,1.0,1620342893,QmZKhgF8aQpFVDGreymsLGRLrNC23z2G7rE3uGviFtwkh2,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x8016401D260726539BcbF1c05f6620944C04eD46,1.0,1620342815,Qmdq5mEHarNmKjyRA1AEDzu7Q3NqUyazB3BgmGog2LYGxg,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0xe701636b4B84497331AF2881DaC1c459f7Ec9e4f,1.0,1620340747,QmQJ4fdxAz6XjErg5WWqrqCYkL5gGKv6coK35q9QbToYiY,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0xc54eCFD77c1278f48FA49D46102269Bc68841a97,1.0,1620339950,QmQBQrLjKnhMbnj6pQqK5Fkk9X6wLU9c3sWHkSZ7pfABm1,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x514B64e6A0deB67e04359b5644b0Fd283FCCC683,1.0,1620338872,QmYsdEiWywbCRCRSZf9LhzPZv1ihjJ7egAUQHvPmdxStby,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0xdE708DEcb61D06eE30a95051DD203f43e0D44c70,1.0,1620338394,QmaAyWRs4fXv6g5uWLwg4uab3k724A6EKJwtS6AWxZt3or,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0xEBA9717a3341e5750be43256c91Ae068fDB01a27,1.0,1620337369,QmTyC6eYhU2Wz3RJjBwfq4HS4YJwRLaFZGJrHg7cbfocgP,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x7061Ed44F568a1a408a3dE397be5066B76F0dCd9,1.0,1620336988,QmQpzswjpRP2xUYkFRjqFxwYuuW7Le6s4mWCVamxdRWT9n,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x4282Ec9835edad61b9A58Fa02b78369D0978C430,1.0,1620336891,QmbffAacVVYiVb7Pp8i8ywazzaBRJK1mG1fRqhwcWHX4oi,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
0x6dF4C5d50CA185A02c0647E9e3d81a4380FCb254,1.0,1620335850,QmWssPXiY9Ub8XZFZ7KcdYooAYAFR81R2dmS5dhi2M8uG9,Approve the Bankless DAO Genesis Proposal?,QmdoixPMMT76vSt6ewkE87JZJywS1piYsGC3nJJpcrPXKS
