,id,voter,created,__typename,choice.3,choice.4,choice.5,choice.6,choice.7,proposal.id,proposal.space.id,choice.2,choice.1
176,0x119da80c65dc697122e5384765e033045855f2678d7ec9ec4f00500ba8d9eaa6,0x7b9A7d69832F353e54D65188473DDe2a7789F612,1647438779,Vote,1.0,1.0,1.0,1.0,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,1.0,1.0
177,0x96b420f5d122a9be28f9f4a9c3cf9fee57f634fd55cc4addb3ba847573f360ab,0xD245ac36DA768c396fc1b7438740D12FaD8b6aA4,1647438738,Vote,,1.0,1.0,2.0,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
178,0xf7e4bca2ba660dff923bef3d0498cdebc7068d0c509dfcbc54736603b17f728c,0x7B2CE60A463f31B7AA4b842DdaF5EB8727AB656B,1647438724,Vote,,1.0,1.0,2.0,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
179,0x2fc54229944d601381ed67cb7afb2cf7be21ab135ebc67c72fe7b1769308691b,0x01ecFa95fA86D9e94eAcb42CC0F892d43e191Caf,1647438682,Vote,,1.0,1.0,2.0,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
180,0xfcec8bcf7701cf85694b2c34a6c39b181c98ebff4a8d70dbf1784a5f6c259c14,0x7b29520E790288835dA7c85e4DB6e4e870710D83,1647438667,Vote,,1.0,1.0,2.0,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
181,0x6189cc271f3d832317db924199b7cd087188db21c01650d428a8f7af09c9048a,0x6Cf233CB7A0A1878Ef2d315F77e6c8B925f12cEC,1647438621,Vote,,1.0,1.0,2.0,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
182,0x2ec4f57a4895c6a76d91591ffae08c405deb2f87afe25364ea93327cf52ea0d4,0xA0eEe1dA68A6B89A71E8EcF9E9bf889555d527C4,1647438600,Vote,,1.0,1.0,2.0,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
183,0xb9f5fcd8a7fd4bf784318c32e7920467b5a484ac2bda39c366b395d813d2755b,0x2bdD000643D993c51eFcac601Aadf49EcBf345f1,1647438574,Vote,,1.0,1.0,2.0,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
184,0x11da5afd23b6138216ba56c8b24fc0c9f6cd25ffa33ee4b84457af1c801985ce,0x7a282F06654514bD34A1Bb01EfCD94dFd71Ae5ca,1647438555,Vote,,1.0,1.0,2.0,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
185,0x8a110654490890fd8255565ad9da8d4bb2f2da823e7f256bc0744c6e24274b86,0x3f7bed3d5745c2550f64aa97A4529406e555bCE6,1647438521,Vote,,,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,1.0
186,0x73941d276e62ee8180f944676c51f52ff12a0965ba6b7b5dbe5e269f3d272bdb,0xC0005F8bD45349cC5D7C23ae4371231d3035B3da,1647438392,Vote,20.0,20.0,20.0,,20.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,20.0
187,0x79cb506c60fd6f5d9a981e3bf314ff7b9f33b4506740f1fccbaad4e0574abf15,0xEB035f0fD8059A6EecE8E28D64A8c75bA1000861,1647438192,Vote,,1.0,1.0,2.0,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
188,0x8a31c3fa04882241b58d9c6d0e8decfafedac9878d43a9bced0f1e7e373df6a0,0xa12611Cd4B27a96A9A0Ec627a8d977Da0e1b6cB6,1647438173,Vote,,1.0,1.0,2.0,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
189,0xe6621df4bac73135a7d24df2bfca853c51e4128ca3edc1052879f7d97eeb4365,0x35a20b5D8Bfbd674cBb9229cA91e012222F82E98,1647437751,Vote,2.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
190,0x16858bf067607e3624a0b6c5377917795f67c1a72d71562b76a1a6962f909bec,0x699bEFEf574D30ce697147A61c2B0d7617F18C2a,1647437701,Vote,2.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
191,0x01ed75212a87d0a825f2b511fb86743a35d20728795cde29bcb7c088d310927e,0x214865f51F3181C556513912F5014175121ecBe4,1647437665,Vote,2.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
192,0xa22fd0139a097d468ddc6ef85423e7ae62d7413d6c57d87ba4d4b7bf9d2f0a4d,0xB47116c96385aE3796d8BC25629B662d6Df58746,1647437586,Vote,2.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
193,0xc13c17679e6ea23f607f1f7eb09ce25c7567b44a3ac7510857545c11155d84f0,0x050dE5d3eef70A4685E1db962500F463939EfDB7,1647437524,Vote,2.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
194,0x49449d93f412e740e8ab8010a277afb1b9c4cc714e14b13c04e0e062a5962cb5,0x3158EdE7ad7680Df78541Af3ca60b4D09DFcf41B,1647437486,Vote,2.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
195,0xe1a4eae574e9439d9a9f5345a17606ef473a3218b8b27c520633678677d504e3,0x8726d038c8BF67dDBd7d571895ECBa481D649997,1647437357,Vote,2.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
196,0x4d536b898b59e0d448d02f2b0298b6d9c777fb5dca48b98ebf6a9c8772c86a45,0xe77587e3a723B1d314c73f77e822b704A3fFB403,1647437339,Vote,2.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
197,0x25408e1a239752b97ebd822e4c39ad6fa49c0ef9900fd6cee40d697e7ae8982f,0x166D720802F189a03F43F3B1132369B0FD9E1c93,1647437297,Vote,2.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
198,0xec460763c73e164a5ad3f1fab562f53b883a42e1fa994835440b30777d7b3339,0x9FDEe2C1883d46A5C0C72630Da1EB7d70bf9c32e,1647437209,Vote,2.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
199,0x788f905c56d07688847094a8812196bb106168c4ca7117fcae2ac4ef96660d83,0x3bf7F65D1847720D08c2bd0D8e2823ef049dab20,1647437015,Vote,2.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
200,0x1b855edef3569796d1f7aa94e35fab8219d6261af7fd093bb9eecb50964c013f,0xcB3cc201E8cE85370F2af36C74aBB5dA0ec9E1A3,1647436986,Vote,2.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
201,0xa4ba3e142af18bf2e80d72e98301d117eed2b21fe4ec5f736e1711da8e44967c,0xB75d08B1Bc49F4e2B0e27c7F77aAc9BD49333d29,1647436473,Vote,1.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
202,0x7ae8d1050ba9c0734d40a3ec17a5968fb4167be9b9557c9578046ad4550d3b94,0x06FA22D76a0205F4972580E63090a97f1c788F67,1647436453,Vote,1.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
203,0xfa6abeeb700cc54c4e6095d7921af3ccc5b4f710d7cfbf60476b23fa98a797d4,0x22A6a40223D99A1112e9975FC4E4E41726a4805E,1647436420,Vote,1.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
204,0x0a32e13c3af2a92084ce12d5bb95b1edd4fb323c1bbce7acfc5d288a58e43373,0x41fb250fD5BE7cC6E818Bf7B54843735E8C64ABb,1647436407,Vote,1.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
205,0xdd9e1c0020045d75e7183fda57e443efe49c3a59de576c54d649f667e63b06e9,0x3b74175fB78aF5Aa92e9Eb2c7e837F6d50882522,1647436383,Vote,1.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
206,0x0e2f2bbdb901e5c6d6711deff2466c57a1871afc5419e9c77f6f4f422f73f184,0x3712c3F2d2E2Bd0CecB6FA68b2E9F71d8029cc9E,1647436354,Vote,1.0,1.0,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
207,0xe04125ba1752bf17ff00f34d88a67618e5dab163a839c322d372f216ad76c430,0xa29FDDEc9C36BDD680D3f5867735ff8949a7F15D,1647435518,Vote,,1.0,1.0,1.0,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
208,0x20231e54b02e0b9ac1c54ff62b8ed63435ee72fcac990af384c7e80f8bfde4ee,0x5244736b3A8F898149aE33f013126A20cE7abc62,1647435430,Vote,,,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,1.0,1.0
209,0xd78504cce57e2b7b02d9b9acc1739a846aa642c02d5d46cb98994bf2dab07b57,0x29ee39be789aDA5cBb2051f4bDd70Dd735Aed7d0,1647435343,Vote,,,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,1.0,1.0
210,0x9974af4838c5bd0c97d0b02e95ed92da4b3322e6dfcc9ba72b6040e2a5f9c7bd,0x8F2A0c6BDd5c1f61552558D2C0D2Afe6d3dC5272,1647435159,Vote,,,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,1.0,1.0
211,0x0295e6cbd66ab4f22b84870079b9325f2cc81f55c036e8626801d2cc58ae7e42,0x71213a9C9504E406d3242436A4bf69c6bfE74461,1647435148,Vote,,,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,1.0,1.0
212,0x80d110439fb73960395e536acc60b18d68a14d136ae03208025ed09f1f4cee3d,0x078Ad5270b0240D8529f600f35A271Fc6E2b2bD8,1647435090,Vote,,,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,1.0,1.0
213,0x0bd91e990a798c06e98b3252070b3665a94c159b1f1e51c585a84d85fed2c256,0x1EC1CcEF3e1735bdA3F4BA698e8a524AA7c93274,1647434101,Vote,1.0,1.0,,,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
214,0xdcceb1fde53e028795588453bbdf8df935877f920f7c4cd8fc22c35cf774cf16,0x8027e2c148ec8E1dDEADcE62D149d47b3Bb8Ac99,1647433978,Vote,,,,,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
215,0x2574b6514030e1e63457610f0329015bf89409e6e11bd46041e005da410cd566,0xDD39C8DEAeacdcddE35Bd48A469349B9346fe7Fa,1647433426,Vote,10.0,10.0,10.0,10.0,10.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,10.0,10.0
216,0x51db6fe068090c2b6abe8109a76bd4dad0bc71da758769536b789119c6facdcd,0x1C15C39d0520a526e7957B86910fdCB8738A1CA4,1647432934,Vote,,,,,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
217,0xc43ce4b3a5fb7ad243f77b3e06d5b36ea36ae3ae290ff3f542a809796ed548f4,0x35B2A533F02234342d9352fb9Fbc1eE0C1703198,1647431495,Vote,1.0,1.0,1.0,1.0,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
218,0x63c06fb5d8bb309a5d884260225de921a9f65f12d12762490d18fa0082719018,0x1AA963E68CFDE4dab1Df1E15E70B2BB4103c4848,1647430983,Vote,1.0,,1.0,1.0,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
219,0x1bfd982d63794404a23a8d95edf45a8c87eb6d2418244337de74baaf2a86e00b,0x28149E604Ae73682B7Aa52dc1E64bC673f54f6e2,1647429970,Vote,,1.0,1.0,1.0,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
220,0xa0ffe9509849d9cd6d45eb2521b53f044da64135fdc944e6eae04f98da180da4,0x6f208B191a80f57A4Cc8574ee6b1e57Ddc6D1289,1647426736,Vote,,1.0,2.0,,3.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
221,0x3f0ab98a636aa826382413d7cad178e70c474e9d3a531b86feb8356eb9f2cdd5,0x47f882a155209F55D280EB36577c100A74DD32a1,1647424662,Vote,1.0,,,1.0,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,1.0,1.0
222,0x555970a6bbcef17634eec66d80ddb3f78ffca625200778c6d494abd0a891d885,0x45B1340e79E02b4a1cAA59C6089f013766F110e2,1647424028,Vote,,1.0,1.0,,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
223,0x5805f71462aee14299f60222cedf6b1dbbca3d9fcd6d9f5753754dec278dd5f1,0xF0FB1762aC52dF2f2c3FF4B57c0008D1f353a8EF,1647423588,Vote,,1.0,,,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
224,0x8db26a0e6070bdab3d8460e2cea5270d543b9754efdbb612e137a6f626633a60,0x75cD58A01883C6A115A1293C4Dd4CE67D11928f0,1647422550,Vote,,,,3.0,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
225,0x5257e918590136d6f889ab41e49a527e10b8cb4d32769fe27757fa8a11bde75c,0xf31DF2dcD4083ee57f0d33d386656cfBD1E859a1,1647422194,Vote,1.0,,1.0,1.0,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,1.0,
226,0x2bc42f5e7505ea5969652312474d6fc4489269b7b7b640d5ec5e00cf09b29ab1,0xD7CfCCc63B5F0D5B772A500632A3E062490a7927,1647422161,Vote,1.0,,1.0,1.0,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,1.0,
227,0x6bb5b00cc19ae337cf5026598c0e438d243d4b01f97300f0d138fde1ab72dcc5,0x28098745E9B687388E9598DD1b7Ce4b022491263,1647421169,Vote,,20.0,20.0,20.0,20.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
228,0xf9ffd203f9d4619c2111d3868bbfa253b5ef5e06021aca61f57d2a45063f28a5,0xfdf3B3B1cfE5f4967DabA1719693d589Ba790c1c,1647419197,Vote,,1.0,1.0,,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
229,0x4c3951c29fd82b0741904c6d7c551d98b1131ed846ac370bdf5d23258adf6e88,0x5D75f9541f1333909B528F74656A1E3C0606310A,1647419183,Vote,1.0,1.0,,,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
230,0xe8acb43dd9130f37c8def709bd659a63b103995b68c59b646e69cac5007f9bc6,0x13a9cF094C4F51fBE37665509B03e96C4C6993A0,1647418408,Vote,30.0,5.0,25.0,5.0,25.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,5.0,5.0
231,0x6ab907c1bf9ec0d10b014c8c240971a5471aeaf0a4bea59fac7c4dd73466f927,0x8E5539996a21fa05f7e553Cb43D25F373BA6a1fA,1647418141,Vote,,,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,1.0
232,0x3a3cfb685615f171c93fd5599bdc1bce61a81e15875f3a50bbb1769da41dedb3,0x9eDa173B60B105d2E255A1f535f70dB2587eEFe0,1647414435,Vote,,,,100.0,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
233,0xea938195bd8a5cf62457558e98b04fa331d9436c92e4e9f156905a3b1dc04f2c,0x896002E29FE4CDa28A3ae139b0bf7bAc26B33a8C,1647414347,Vote,3.0,2.0,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,2.0,
234,0xfab655c8f0d0a49a0d9a74a01c2aea2e7dd5d180a5f97cc32e4dffc37cd3bb0e,0x45208c10E922D932c0A638e7d8e92307fC73B40b,1647414172,Vote,50.0,50.0,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
235,0xb81e82b41bd70ec1a24736136d00aa473197d6e39d5b1be7be67123246cc6764,0xB5A0Ae63Ac9925C17Fd9A47A942d061FB7262D4a,1647414137,Vote,,20.0,40.0,20.0,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,20.0,
236,0xc51ebaef6b88dce33c72728865de8a02069a3047ac4e89f3dfb1acc2cba9f705,0x22ea3d7457E437d2730C63321b076EB7d1bFaD91,1647413497,Vote,1.0,1.0,1.0,1.0,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,1.0,
237,0x09a98ce2814b1f367f1a4ee4f4232bc3cfee905a59e441b675f5f5893835d237,0x1C2eadccD8875b165cDFB86f56d97b14B525A2aC,1647412658,Vote,60000.0,,10000.0,,30000.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
238,0x6cf722d6864c7205cbf0259e8a98f0d5786e3e37fcd76aeca54a7a981994ff86,0x3602111b951B582678ACcC4E0BBB4393e914d5Ae,1647411490,Vote,,,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,1.0
239,0x6952ffbcd936288164f5e81e6c7ab91ca9c074a682c4f37c72407ff56e1e9a38,0x74c46217C8f079F8164607CF62b105f3dF717904,1647410516,Vote,1.0,1.0,1.0,1.0,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,1.0,1.0
240,0x78b8bc6f97697cd1f50ec0fb6f77c787ee69fa547c982c7f36c6de2888355049,0x31555Bfd9BE0A0c432E05Ec4ac34CD9606Cda71E,1647410343,Vote,,,,1.0,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
241,0x61d16b6ae2244f65078b6b5e1c59b74d6d8b9e5eb8cd919c4c18299aff0b3517,0xe7EddaA6bd37849a8A39CD963b1da137032C9146,1647409843,Vote,,2.0,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,3.0
242,0x9ff27140dd4775f406059b4ebf7178502b928f2b9d7e15ef15c02855b9dd1578,0x8b104344F397aFC33Ee55C743a0FbD7d956201cD,1647409418,Vote,,15.0,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
243,0xfc9bb3f63e1fdc56bf3c00773b9117091494f9a271edaa4f8ff9a7ecda36e628,0x3E2c661B22f5AA4346a46BF4B09c76eA5EB9237e,1647408071,Vote,1.0,1.0,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
244,0xe47aa6a678e3f5e8063d44986fa3d5d6155875fa97e4012652efb164b90af6d1,0xc24Fe6f2bae027aeee47390be73D121f18F51bdB,1647404099,Vote,,1.0,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
245,0xdca18203a9ad77384949c3ddc6480101716fd4beec3e2421c0dfea961208ba8c,0x75FD2BEA5C16F587565770250d638d967f982953,1647400595,Vote,,,11.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
246,QmT4ppTmfebsKYg1S8T6V93MPsSHPS39D8M5jaeruH6Zgd,0xaFFc125BeDcEeB034110c1939426A3948791ef18,1647399984,Vote,,,,,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
247,0xdab6b5bc3343e5714b5543c5e0fcdf556d56e35432e8b9ca435e0079fff80780,0x23dB246031fd6F4e81B0814E9C1DC0901a18Da2D,1647399966,Vote,1.0,1.0,1.0,1.0,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
248,QmYFFU7DbJvDytso12KQRjkT8NNF7zV6tdxAwU4pp599rj,0x86a587fB9770c604224D41077568598c9cAa376a,1647399639,Vote,1.0,1.0,1.0,1.0,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
249,0x0d1704687466ec9137064a59962386d4b3e66151cb2b23e814006551aa34a9e8,0xbeD732000F3EbdaA7C344ae53F5cD584D8D65e4F,1647398668,Vote,,1.0,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
250,0x7922e75f848456ce53a702100e025cdcafbfff4255b8b7b271cf9bdaeeeaf76b,0x5A27d268e830655E908a0a2C3B24F572695AF5e8,1647397877,Vote,1.0,,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
251,0x5ea4c79adc1a531285661a979eae011d16d51b31df3e2b7aa1ed4d4933e78025,0xc601173826faDCd4da7E21A8232Da01e7C1AbC5c,1647397297,Vote,,,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,1.0
252,0xac9a537e91fe91b44203d12fadd42a106f24ec94314703790ae5e7118130871b,0x5fAB3283Fb108F23E0e77b342389E16de02A4146,1647397279,Vote,1.0,1.0,1.0,,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
253,0x4c5bdeacf9a2cf65f1d08c45056530593a7458bd7b8ffa87e5c2b38eac897590,0x65e9B33973691e3aD488C9e9871c67C730EF036d,1647396254,Vote,,,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,1.0
254,0x74ac6039e5e30fcb66cd7b8cf975e87334fc7d827bbc5f4fc0f5bc73ef14fba3,0x4a0b630004E9B554C5fc8003394DcdCF84939D5c,1647394376,Vote,20.0,,20.0,,30.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,15.0,15.0
255,0xfb9f81c009264cf8bd2a5519c0e7a035f5597f8b7f8874b2545b3a3730078053,0x5279f207AFC82CCF5847a98014D266cAE6016536,1647394017,Vote,,1.0,,,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
256,0xfbbba83029235a2b6c1887185c99d685db4b70f4a48641402f8ac3c0a06fb06a,0x06c4865ab16c9C760622f19a313a2E637E2e66a2,1647393738,Vote,15.0,15.0,15.0,15.0,15.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,15.0,15.0
257,0xa8324f7024bf3ce4da6b11071b881550fb7e6bbe3ab153c925fecd19ff93087b,0x3b59e42d9F33906fF58813f9bb8be58b185d22F2,1647393728,Vote,1.0,1.0,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
258,0xb8f2ace9522c4729c5053348d69ede46a493b6d58de9c5e6cd1766df595a52e2,0x1ccb144B700EC726d37Db38c617E154De6d9c0d0,1647393711,Vote,1.0,1.0,1.0,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
259,0x2a6e79984cd109b246ae650a53b7321b6e01775f2a6a1bf59d9dfab0258f7d64,0xED12D70AD87b64dCAE62953A8d69C743A12716c5,1647393500,Vote,30.0,30.0,,10.0,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,30.0,
260,0x7772728fca03022fca34fd8ba6792c6a56be9f84fe09c7817b1da9958b5dfeb1,0x8460fb04836e5812E4396dE8F1C1de969DF2e8B0,1647393330,Vote,30.0,30.0,,,,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
261,0x6fcc3a493d094d688fa447f67f0852249e2fd67972ecc988e0448a28742b20d7,0x54e250eA9b59F4d627b7c35570E7AcD688916Ba6,1647392998,Vote,,,1.0,3.0,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,,
262,0x94e0cda8c676abad835be60dbdcfa480136a4e4b52e32802ddef08c1aa7fb421,0xA6e538574467f4378A9821A5695e6b88FF1a997F,1647392943,Vote,30.0,30.0,15.0,15.0,15.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,15.0,
263,0xe17235906ccb0b5914c3bf0b0a772aac012340e16e4ca66aec23d54f36b8bf61,0x52cbCF67e76b9537A92955C50C0BEcAc0ADdc006,1647392557,Vote,1.0,1.0,1.0,1.0,1.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,1.0,1.0
264,QmdywqZdZoGMTwfQUnoWH76uiqVo5gW5fD5qwLx7JRRh11,0x148b8432C706c8579Ea5088EF7462527868D7497,1647392380,Vote,9000.0,9000.0,,,9000.0,0xb93ef13c7f48841d50191124a6e76c3bdd099edc501b6325a495ee70db77fe5a,banklessvault.eth,9000.0,
