from_user_id,to_user_id,amount,currency,timestamp
834258242522710077,198981821147381760,5.0000000000,BANK,2021-11-10 23:38:47
197852493537869824,834258242522710077,1000.0000000000,BANK,2021-11-10 23:47:15
834258242522710077,197852493537869824,1.0000000000,BANK,2021-11-11 00:18:45
448532216977555458,450493901531250699,500.0000000000,BANK,2021-11-11 00:20:12
834258242522710077,577547273572188170,5.0000000000,BANK,2021-11-11 00:30:20
663501039475097611,782815502128906241,1000.0000000000,BANK,2021-11-11 01:32:45
834258242522710077,743612538435928144,5.0000000000,BANK,2021-11-11 01:46:59
415733108856586240,663501039475097611,111.0000000000,BANK,2021-11-11 02:12:57
159014522542096384,353303117221068810,1000.0000000000,BANK,2021-11-11 03:00:09
805229179523432459,814226764230033479,100.0000000000,BANK,2021-11-11 03:33:31
380101664834715649,767475167466881034,100.0000000000,BANK,2021-11-11 04:01:08
750399065044549764,481590966537551905,100.0000000000,BANK,2021-11-11 05:39:39
735160069410259005,775544541168140318,500.0000000000,BANK,2021-11-11 08:36:38
758329214834311251,345162499189899264,100.0000000000,BANK,2021-11-11 08:56:14
893408058942836777,559377397149990913,200.0000000000,BANK,2021-11-11 10:25:34
559377397149990913,398950753726627850,500.0000000000,BANK,2021-11-11 10:36:38
639347604903165952,633562529272037376,10.0000000000,BANK,2021-11-11 10:59:01
559377397149990913,866775037881090069,550.0000000000,BANK,2021-11-11 15:40:03
197852493537869824,663501039475097611,150.0000000000,BANK,2021-11-11 16:23:02
197852493537869824,367402204446982145,150.0000000000,BANK,2021-11-11 17:26:34
798405210488700980,834258242522710077,200.0000000000,BANK,2021-11-11 18:12:38
834258242522710077,536305592806146059,5.0000000000,BANK,2021-11-11 18:59:43
811052915824656424,885633822509629471,10.0000000000,BANK,2021-11-11 19:22:59
811052915824656424,351071344382705666,10.0000000000,BANK,2021-11-11 19:52:50
811052915824656424,536305592806146059,20.0000000000,BANK,2021-11-11 19:57:38
718269784889753630,805229179523432459,100.0000000000,BANK,2021-11-11 19:58:25
718269784889753630,834258242522710077,100.0000000000,BANK,2021-11-11 19:58:41
258059889606262795,631591155364134912,50.0000000000,BANK,2021-11-11 20:16:38
568255731589971979,631591155364134912,50.0000000000,BANK,2021-11-11 20:17:17
865038524939501609,180462860000952320,1.0000000000,BANK,2021-11-11 22:16:09
197852493537869824,347827236885233664,10.0000000000,BANK,2021-11-11 23:20:29
716831715926212638,198981821147381760,50.0000000000,BANK,2021-11-12 02:25:04
253511881438920704,898294242840039434,50.0000000000,BANK,2021-11-12 02:40:30
811052915824656424,631591155364134912,200.0000000000,BANK,2021-11-12 03:25:34
268398749850533890,631591155364134912,200.0000000000,BANK,2021-11-12 05:28:53
570045155802087424,868995135810179112,50.0000000000,BANK,2021-11-12 21:40:41
579128660070760469,692670022597869588,100.0000000000,BANK,2021-11-12 23:32:02
404554177344438273,361376687910289428,100.0000000000,BANK,2021-11-13 00:38:47
834258242522710077,309477661275848704,3.0000000000,BANK,2021-11-13 00:54:43
258059889606262795,663501039475097611,1000.0000000000,BANK,2021-11-13 11:36:19
718269784889753630,741694672295952416,200.0000000000,BANK,2021-11-13 14:25:20
718269784889753630,885633822509629471,200.0000000000,BANK,2021-11-13 14:26:21
718269784889753630,663501039475097611,200.0000000000,BANK,2021-11-13 14:26:40
834258242522710077,878311948163354664,25.0000000000,BANK,2021-11-13 23:30:11
834258242522710077,663501039475097611,10.0000000000,BANK,2021-11-13 23:31:01
834258242522710077,896077782617038958,25.0000000000,BANK,2021-11-13 23:31:44
805229179523432459,854526330037469214,200.0000000000,BANK,2021-11-13 23:52:10
559377397149990913,889822364311904267,250.0000000000,BANK,2021-11-14 18:58:47
711974052322869322,495050806790193162,333.0000000000,BANK,2021-11-15 01:12:30
711974052322869322,353303117221068810,333.0000000000,BANK,2021-11-15 01:13:37
711974052322869322,831894273724645377,333.0000000000,BANK,2021-11-15 01:13:51
711974052322869322,696603843080749116,333.0000000000,BANK,2021-11-15 01:15:34
711974052322869322,722384098307604542,333.0000000000,BANK,2021-11-15 01:15:57
663501039475097611,834258242522710077,1000.0000000000,BANK,2021-11-15 04:25:14
825808904172208158,253511881438920704,1000.0000000000,BANK,2021-11-15 05:16:42
801463199676629042,820220430098235392,30.0000000000,BANK,2021-11-15 11:12:54
684422078979375261,770731405742833686,1.0000000000,BANK,2021-11-15 13:00:12
805229179523432459,361376687910289428,500.0000000000,BANK,2021-11-15 14:00:43
567865362541182987,820220430098235392,20.0000000000,BANK,2021-11-15 14:56:22
834258242522710077,741694672295952416,100.0000000000,BANK,2021-11-15 15:00:38
834258242522710077,585543989382480026,50.0000000000,BANK,2021-11-15 15:01:02
770731405742833686,684422078979375261,1.0000000000,BANK,2021-11-15 15:14:07
834258242522710077,568255731589971979,25.0000000000,BANK,2021-11-15 16:57:04
805229179523432459,854526330037469214,1000.0000000000,BANK,2021-11-15 18:11:56
868995135810179112,415733108856586240,100.0000000000,BANK,2021-11-15 19:07:09
415733108856586240,361376687910289428,55.0000000000,BANK,2021-11-15 19:19:15
805229179523432459,868995135810179112,100.0000000000,BANK,2021-11-15 19:24:36
841395513848627200,868995135810179112,100.0000000000,BANK,2021-11-15 19:25:28
805229179523432459,841395513848627200,100.0000000000,BANK,2021-11-15 19:29:10
758329214834311251,253511881438920704,100.0000000000,BANK,2021-11-15 19:48:26
758329214834311251,770731405742833686,100.0000000000,BANK,2021-11-15 19:50:03
798405210488700980,428302104701173761,250.0000000000,BANK,2021-11-15 20:08:08
834258242522710077,684422078979375261,50.0000000000,BANK,2021-11-15 20:13:48
786005792738377788,868995135810179112,50.0000000000,BANK,2021-11-15 20:15:30
834258242522710077,396311471585230851,25.0000000000,BANK,2021-11-15 20:34:21
834258242522710077,497050854302416909,5.0000000000,BANK,2021-11-15 20:58:47
839413740458082321,834030699514036304,100.0000000000,BANK,2021-11-15 21:55:17
834258242522710077,559121083052064780,100.0000000000,BANK,2021-11-15 22:08:58
579128660070760469,253511881438920704,25.0000000000,BANK,2021-11-15 22:29:00
805229179523432459,361376687910289428,250.0000000000,BANK,2021-11-15 22:48:57
402654722210922498,327303113243361280,300.0000000000,BANK,2021-11-15 23:36:47
834258242522710077,568255731589971979,3.0000000000,BANK,2021-11-16 01:23:07
568255731589971979,559121083052064780,100.0000000000,BANK,2021-11-16 02:21:46
340346116019060736,357230554158202890,500.0000000000,BANK,2021-11-16 02:56:55
340346116019060736,193911354107625472,50.0000000000,BANK,2021-11-16 02:59:59
567865362541182987,820220430098235392,20.0000000000,BANK,2021-11-16 14:10:04
770731405742833686,767314800438411305,50.0000000000,BANK,2021-11-16 14:52:23
197852493537869824,663501039475097611,300.0000000000,BANK,2021-11-16 15:00:26
536305592806146059,803094691389505596,50.0000000000,BANK,2021-11-16 15:42:13
403203817543434240,577547273572188170,88.0000000000,BANK,2021-11-16 17:42:38
159014522542096384,508460774117736458,1000.0000000000,BANK,2021-11-16 23:43:55
834258242522710077,253428213051555841,10.0000000000,BANK,2021-11-16 23:59:11
579128660070760469,304305561426591744,200.0000000000,BANK,2021-11-17 03:11:14
834258242522710077,253428213051555841,10.0000000000,BANK,2021-11-17 03:34:53
834258242522710077,428302104701173761,5.0000000000,BANK,2021-11-17 03:35:34
816521749750611978,742395016865120296,150.0000000000,BANK,2021-11-17 13:17:08
834258242522710077,900512759966470214,10.0000000000,BANK,2021-11-17 14:02:37
233401126081265677,558149644648054785,1500.0000000000,BANK,2021-11-17 15:00:29
579128660070760469,834258242522710077,10.0000000000,BANK,2021-11-17 15:51:25
361376687910289428,805229179523432459,250.0000000000,BANK,2021-11-17 19:12:58
825808904172208158,898294242840039434,50.0000000000,BANK,2021-11-17 21:08:35
380101664834715649,536305592806146059,25.0000000000,BANK,2021-11-17 21:27:01
718269784889753630,898294242840039434,500.0000000000,BANK,2021-11-17 23:13:45
159014522542096384,117032099004809218,1000.0000000000,BANK,2021-11-17 23:33:05
805229179523432459,311670737209524226,700.0000000000,BANK,2021-11-17 23:34:20
885633822509629471,457302093435371542,200.0000000000,BANK,2021-11-17 23:54:14
834258242522710077,832781280613105686,5.0000000000,BANK,2021-11-18 02:12:05
464797917350461450,663501039475097611,50.0000000000,BANK,2021-11-18 04:37:27
742395016865120296,829792160660193281,150.0000000000,BANK,2021-11-18 10:54:44
805229179523432459,879341509428777000,100.0000000000,BANK,2021-11-18 15:18:57
805229179523432459,834171434514251807,100.0000000000,BANK,2021-11-18 15:28:09
495050806790193162,842579814967148595,300.0000000000,BANK,2021-11-18 17:04:12
798405210488700980,403203817543434240,50.0000000000,BANK,2021-11-18 18:54:32
718269784889753630,898395779968938054,500.0000000000,BANK,2021-11-18 18:57:56
798405210488700980,238595535173320705,50.0000000000,BANK,2021-11-18 19:09:02
811052915824656424,805891699493568573,20.0000000000,BANK,2021-11-18 19:14:13
431713044075118593,811052915824656424,20.0000000000,BANK,2021-11-18 20:26:15
197852493537869824,859459344906059778,10.0000000000,BANK,2021-11-18 22:17:15
868995135810179112,698494149627740230,200.0000000000,BANK,2021-11-18 22:47:00
805229179523432459,698494149627740230,200.0000000000,BANK,2021-11-18 22:47:52
570045155802087424,868995135810179112,25.0000000000,BANK,2021-11-18 23:56:42
570045155802087424,805229179523432459,25.0000000000,BANK,2021-11-18 23:56:51
380101664834715649,888294143556726794,100.0000000000,BANK,2021-11-19 00:52:53
868995135810179112,816521749750611978,300.0000000000,BANK,2021-11-19 02:04:15
811052915824656424,822442048577208321,200.0000000000,BANK,2021-11-19 02:48:42
811052915824656424,639347604903165952,150.0000000000,BANK,2021-11-19 03:04:05
253511881438920704,822442048577208321,50.0000000000,BANK,2021-11-19 03:05:39
834258242522710077,822171910087114804,3.0000000000,BANK,2021-11-19 04:09:44
896077782617038958,639347604903165952,50.0000000000,BANK,2021-11-19 06:19:29
816521749750611978,698494149627740230,200.0000000000,BANK,2021-11-19 07:44:03
663501039475097611,749152252966469668,10.0000000000,BANK,2021-11-19 09:03:08
663501039475097611,885633822509629471,10.0000000000,BANK,2021-11-19 16:52:26
825808904172208158,885633822509629471,100.0000000000,BANK,2021-11-19 16:52:50
402654722210922498,885633822509629471,300.0000000000,BANK,2021-11-19 16:53:01
559121083052064780,885633822509629471,10.0000000000,BANK,2021-11-19 16:53:19
801463199676629042,885633822509629471,10.0000000000,BANK,2021-11-19 16:53:27
670758822670893067,885633822509629471,1000.0000000000,BANK,2021-11-19 16:53:38
743612538435928144,885633822509629471,10.0000000000,BANK,2021-11-19 16:53:48
198981821147381760,885633822509629471,100.0000000000,BANK,2021-11-19 16:53:52
758329214834311251,885633822509629471,100.0000000000,BANK,2021-11-19 16:54:34
702949985699889171,885633822509629471,50.0000000000,BANK,2021-11-19 16:54:42
322210819528196106,885633822509629471,420.6900000000,BANK,2021-11-19 16:55:34
885633822509629471,758329214834311251,250.0000000000,BANK,2021-11-19 16:57:44
885633822509629471,741694672295952416,250.0000000000,BANK,2021-11-19 16:58:27
885633822509629471,742395016865120296,250.0000000000,BANK,2021-11-19 16:59:03
885633822509629471,663501039475097611,100.0000000000,BANK,2021-11-19 17:03:25
253511881438920704,309477661275848704,50.0000000000,BANK,2021-11-19 19:35:47
388441145778372629,798405210488700980,800.0000000000,BANK,2021-11-19 19:38:51
834258242522710077,258059889606262795,50.0000000000,BANK,2021-11-20 00:33:05
415733108856586240,197852493537869824,55.0000000000,BANK,2021-11-20 00:35:43
415733108856586240,361376687910289428,55.0000000000,BANK,2021-11-20 00:35:56
415733108856586240,805229179523432459,55.0000000000,BANK,2021-11-20 00:36:17
415733108856586240,816521749750611978,55.0000000000,BANK,2021-11-20 00:36:27
415733108856586240,822624768493617192,55.0000000000,BANK,2021-11-20 00:36:42
415733108856586240,834083426814525492,55.0000000000,BANK,2021-11-20 00:36:58
415733108856586240,868995135810179112,55.0000000000,BANK,2021-11-20 00:37:05
415733108856586240,898395779968938054,55.0000000000,BANK,2021-11-20 00:37:19
805229179523432459,570045155802087424,500.0000000000,BANK,2021-11-20 01:56:27
718269784889753630,570045155802087424,200.0000000000,BANK,2021-11-20 02:03:23
428302104701173761,834258242522710077,300.0000000000,BANK,2021-11-20 05:41:21
834258242522710077,294323753058435072,10.0000000000,BANK,2021-11-20 13:30:48
663501039475097611,568255731589971979,1000.0000000000,BANK,2021-11-20 13:51:39
304305561426591744,767475167466881034,50.0000000000,BANK,2021-11-20 14:01:07
568255731589971979,215274548537458689,50.0000000000,BANK,2021-11-20 15:05:44
834258242522710077,215274548537458689,5.0000000000,BANK,2021-11-20 15:27:09
258059889606262795,823571141230329948,100.0000000000,BANK,2021-11-20 16:47:10
258059889606262795,818268844594167808,100.0000000000,BANK,2021-11-20 16:47:31
258059889606262795,741694672295952416,100.0000000000,BANK,2021-11-20 16:48:01
268398749850533890,908769667844296708,300.0000000000,BANK,2021-11-20 18:15:11
816521749750611978,834258242522710077,500.0000000000,BANK,2021-11-21 07:16:05
696603843080749116,353303117221068810,500.0000000000,BANK,2021-11-21 09:54:34
834171434514251807,804044928932905000,500.0000000000,BANK,2021-11-21 14:00:10
403203817543434240,842050083968909384,50.0000000000,BANK,2021-11-22 10:18:45
403203817543434240,834258242522710077,50.0000000000,BANK,2021-11-22 11:12:31
805229179523432459,718269784889753630,100.0000000000,BANK,2021-11-22 15:50:57
415733108856586240,718269784889753630,122.0000000000,BANK,2021-11-22 16:00:13
834258242522710077,253428213051555841,25.0000000000,BANK,2021-11-22 16:00:52
415733108856586240,684422078979375261,55.0000000000,BANK,2021-11-22 16:43:43
403203817543434240,558149644648054785,50.0000000000,BANK,2021-11-22 16:57:06
822624768493617192,885633822509629471,300.0000000000,BANK,2021-11-22 21:34:21
357230554158202890,814226764230033479,600.0000000000,BANK,2021-11-22 22:47:04
831894273724645377,568255731589971979,100.0000000000,BANK,2021-11-22 23:04:01
831894273724645377,568255731589971979,100.0000000000,BANK,2021-11-22 23:04:15
567865362541182987,194507002104250368,30.0000000000,BANK,2021-11-23 00:33:22
258059889606262795,834258242522710077,500.0000000000,BANK,2021-11-23 01:56:44
867719073885716501,570045155802087424,1000.0000000000,BANK,2021-11-23 07:13:56
867719073885716501,402654722210922498,1000.0000000000,BANK,2021-11-23 07:16:21
867719073885716501,464797917350461450,1000.0000000000,BANK,2021-11-23 07:17:31
559377397149990913,889822364311904267,250.0000000000,BANK,2021-11-23 10:14:20
567865362541182987,194507002104250368,30.0000000000,BANK,2021-11-23 14:02:56
322210819528196106,838314522518749204,250.0000000000,BANK,2021-11-23 19:11:27
579128660070760469,304305561426591744,100.0000000000,BANK,2021-11-23 19:58:13
742395016865120296,847208887152541697,501.0000000000,BANK,2021-11-23 22:57:42
570045155802087424,885445671849689099,50.0000000000,BANK,2021-11-23 23:40:42
233401126081265677,558149644648054785,5000.0000000000,BANK,2021-11-24 01:24:44
805229179523432459,361376687910289428,200.0000000000,BANK,2021-11-24 01:51:44
811052915824656424,743612538435928144,50.0000000000,BANK,2021-11-24 03:09:31
750399065044549764,536305592806146059,50.0000000000,BANK,2021-11-24 03:25:45
834258242522710077,911477747807842424,2.0000000000,BANK,2021-11-24 03:50:34
834258242522710077,798405210488700980,3.0000000000,BANK,2021-11-24 03:51:07
767475167466881034,536305592806146059,150.0000000000,BANK,2021-11-24 06:22:25
345162499189899264,743612538435928144,500.0000000000,BANK,2021-11-24 06:57:28
663501039475097611,801463199676629042,10.0000000000,BANK,2021-11-24 08:13:13
570045155802087424,801463199676629042,50.0000000000,BANK,2021-11-24 13:59:51
816521749750611978,621495319267377153,500.0000000000,BANK,2021-11-24 21:03:22
415733108856586240,718269784889753630,222.0000000000,BANK,2021-11-24 23:54:36
816521749750611978,834258242522710077,50.0000000000,BANK,2021-11-24 23:57:06
403203817543434240,570045155802087424,50.0000000000,BANK,2021-11-25 00:06:03
415733108856586240,684422078979375261,111.0000000000,BANK,2021-11-25 02:21:06
867719073885716501,911477747807842424,250.0000000000,BANK,2021-11-25 02:49:19
805229179523432459,551837798399737879,100.0000000000,BANK,2021-11-25 05:04:41
805229179523432459,311670737209524226,1200.0000000000,BANK,2021-11-25 12:41:55
567865362541182987,783726926786199623,20.0000000000,BANK,2021-11-25 13:56:35
758329214834311251,757341598991384618,500.0000000000,BANK,2021-11-25 13:57:08
415733108856586240,570045155802087424,111.0000000000,BANK,2021-11-25 18:04:25
405283125476982786,743612538435928144,100.0000000000,BANK,2021-11-25 18:34:43
798405210488700980,838314522518749204,150.0000000000,BANK,2021-11-25 22:32:22
805229179523432459,814226764230033479,250.0000000000,BANK,2021-11-25 23:24:21
559377397149990913,801463199676629042,1000.0000000000,BANK,2021-11-26 13:29:05
758329214834311251,559377397149990913,100.0000000000,BANK,2021-11-26 13:46:03
403203817543434240,903959938471174204,100.0000000000,BANK,2021-11-26 15:32:51
758329214834311251,885445671849689099,100.0000000000,BANK,2021-11-26 15:33:18
403203817543434240,311670737209524226,50.0000000000,BANK,2021-11-26 15:33:41
639347604903165952,699980113361764352,10.0000000000,BANK,2021-11-26 16:11:30
805229179523432459,814226764230033479,300.0000000000,BANK,2021-11-26 18:10:02
834083426814525492,885445671849689099,100.0000000000,BANK,2021-11-26 20:55:30
570045155802087424,829792160660193281,100.0000000000,BANK,2021-11-26 23:09:05
805229179523432459,822624768493617192,200.0000000000,BANK,2021-11-27 14:31:35
834258242522710077,576146279264944129,3.0000000000,BANK,2021-11-27 15:11:06
839413740458082321,822624768493617192,500.0000000000,BANK,2021-11-27 18:23:04
834258242522710077,741694672295952416,5.0000000000,BANK,2021-11-27 21:11:07
357230554158202890,814226764230033479,1000.0000000000,BANK,2021-11-27 21:23:53
816521749750611978,834258242522710077,100.0000000000,BANK,2021-11-28 11:13:31
568255731589971979,834258242522710077,10.0000000000,BANK,2021-11-28 14:34:27
568255731589971979,897099542984523836,100.0000000000,BANK,2021-11-28 14:36:08
897099542984523836,684422078979375261,10.0000000000,BANK,2021-11-28 15:01:44
897099542984523836,568255731589971979,10.0000000000,BANK,2021-11-28 15:02:28
663501039475097611,801463199676629042,10.0000000000,BANK,2021-11-28 15:14:44
742395016865120296,801463199676629042,50.0000000000,BANK,2021-11-28 15:41:59
742395016865120296,345162499189899264,50.0000000000,BANK,2021-11-28 15:56:01
567865362541182987,807644337667309578,30.0000000000,BANK,2021-11-28 16:02:06
567865362541182987,898294242840039434,30.0000000000,BANK,2021-11-28 16:03:47
536305592806146059,575068201411411991,100.0000000000,BANK,2021-11-28 21:02:06
805229179523432459,814226764230033479,300.0000000000,BANK,2021-11-28 21:22:15
567865362541182987,873027323589435472,5.0000000000,BANK,2021-11-29 01:41:55
567865362541182987,585543989382480026,30.0000000000,BANK,2021-11-29 02:32:32
567865362541182987,889416222742032415,5.0000000000,BANK,2021-11-29 03:07:40
294323753058435072,344148051973373952,25.0000000000,BANK,2021-11-29 15:15:30
834258242522710077,294323753058435072,5.0000000000,BANK,2021-11-29 15:38:36
811052915824656424,743612538435928144,20.0000000000,BANK,2021-11-29 15:43:28
198981821147381760,829792160660193281,100.0000000000,BANK,2021-11-29 16:52:55
415733108856586240,887473250467192842,55.0000000000,BANK,2021-11-29 18:36:41
718269784889753630,698494149627740230,250.0000000000,BANK,2021-11-29 19:31:24
868995135810179112,698494149627740230,250.0000000000,BANK,2021-11-29 19:31:44
570045155802087424,698494149627740230,100.0000000000,BANK,2021-11-29 19:33:26
536305592806146059,547419159785373708,1000.0000000000,BANK,2021-11-29 19:34:15
834258242522710077,805866814394728458,50.0000000000,BANK,2021-11-29 19:47:31
822624768493617192,361376687910289428,200.0000000000,BANK,2021-11-29 20:17:21
805229179523432459,698494149627740230,100.0000000000,BANK,2021-11-29 20:27:18
567865362541182987,807644337667309578,30.0000000000,BANK,2021-11-30 00:12:48
805229179523432459,816521749750611978,75.0000000000,BANK,2021-11-30 04:08:00
805229179523432459,865038524939501609,500.0000000000,BANK,2021-11-30 04:54:26
758329214834311251,253511881438920704,500.0000000000,BANK,2021-11-30 08:59:28
345162499189899264,885445671849689099,300.0000000000,BANK,2021-11-30 12:13:56
663501039475097611,801463199676629042,50.0000000000,BANK,2021-11-30 15:14:23
758329214834311251,345162499189899264,500.0000000000,BANK,2021-11-30 16:31:15
559377397149990913,885445671849689099,300.0000000000,BANK,2021-11-30 19:20:21
197852493537869824,822624768493617192,500.0000000000,BANK,2021-11-30 19:51:01
794622206565941260,825808904172208158,100.0000000000,BANK,2021-11-30 23:06:36
868995135810179112,869602339416322118,50.0000000000,BANK,2021-11-30 23:23:13
294323753058435072,233401126081265677,500.0000000000,BANK,2021-12-01 01:02:59
233401126081265677,327303113243361280,3000.0000000000,BANK,2021-12-01 01:59:07
461694834198183937,233401126081265677,500.0000000000,BANK,2021-12-01 02:51:29
750399065044549764,159014522542096384,50.0000000000,BANK,2021-12-01 03:40:23
750399065044549764,767475167466881034,50.0000000000,BANK,2021-12-01 03:44:35
750399065044549764,583492340354908160,50.0000000000,BANK,2021-12-01 06:02:36
742395016865120296,233401126081265677,500.0000000000,BANK,2021-12-01 09:08:54
567865362541182987,681842802518130711,5.0000000000,BANK,2021-12-01 10:38:49
294323753058435072,801463199676629042,100.0000000000,BANK,2021-12-01 13:52:28
758329214834311251,885445671849689099,250.0000000000,BANK,2021-12-01 13:55:49
403203817543434240,801463199676629042,500.0000000000,BANK,2021-12-01 16:33:27
403203817543434240,905190457749938206,50.0000000000,BANK,2021-12-01 16:33:50
801463199676629042,403203817543434240,100.0000000000,BANK,2021-12-01 17:07:21
789534394120929351,583492340354908160,100.0000000000,BANK,2021-12-01 17:22:27
698494149627740230,868995135810179112,150.0000000000,BANK,2021-12-01 18:08:13
641396237102219264,233401126081265677,500.0000000000,BANK,2021-12-01 19:06:26
641396237102219264,233401126081265677,100.0000000000,BANK,2021-12-01 19:08:17
570045155802087424,294323753058435072,50.0000000000,BANK,2021-12-01 19:51:24
402654722210922498,386966136459362314,100.0000000000,BANK,2021-12-01 20:08:46
233401126081265677,886696053812903986,500.0000000000,BANK,2021-12-01 20:10:09
805229179523432459,788123759164260392,50.0000000000,BANK,2021-12-01 22:12:18
570045155802087424,340722065512333312,50.0000000000,BANK,2021-12-02 00:18:26
805229179523432459,822624768493617192,100.0000000000,BANK,2021-12-02 01:26:52
805229179523432459,834083426814525492,250.0000000000,BANK,2021-12-02 02:15:41
639347604903165952,885633822509629471,100.0000000000,BANK,2021-12-02 02:15:50
750399065044549764,536305592806146059,50.0000000000,BANK,2021-12-02 04:23:54
805229179523432459,816521749750611978,200.0000000000,BANK,2021-12-02 12:48:10
834171434514251807,233401126081265677,550.0000000000,BANK,2021-12-02 14:31:27
386966136459362314,746428600202428436,100.0000000000,BANK,2021-12-02 15:09:03
789534394120929351,804469604473897010,100.0000000000,BANK,2021-12-02 15:27:39
750399065044549764,757250314142482513,50.0000000000,BANK,2021-12-02 16:14:40
361376687910289428,869602339416322118,50.0000000000,BANK,2021-12-02 16:57:56
805229179523432459,361376687910289428,100.0000000000,BANK,2021-12-02 17:20:02
233401126081265677,735166481582522471,250.0000000000,BANK,2021-12-02 17:39:56
811052915824656424,811666658779070495,150.0000000000,BANK,2021-12-02 20:04:39
743612538435928144,811666658779070495,5.0000000000,BANK,2021-12-02 20:09:29
268398749850533890,258059889606262795,300.0000000000,BANK,2021-12-02 20:17:09
448532216977555458,294323753058435072,2500.0000000000,BANK,2021-12-02 21:24:35
822624768493617192,718269784889753630,200.0000000000,BANK,2021-12-02 21:53:31
361376687910289428,834083426814525492,250.0000000000,BANK,2021-12-02 22:09:38
448532216977555458,843573024665108486,2500.0000000000,BANK,2021-12-02 22:21:49
197852493537869824,783726926786199623,500.0000000000,BANK,2021-12-02 23:52:07
805229179523432459,258059889606262795,200.0000000000,BANK,2021-12-03 01:08:15
327303113243361280,858481284379443202,2000.0000000000,BANK,2021-12-03 01:47:07
304305561426591744,579128660070760469,100.0000000000,BANK,2021-12-03 04:01:17
750399065044549764,579128660070760469,100.0000000000,BANK,2021-12-03 04:05:36
380101664834715649,888294143556726794,500.0000000000,BANK,2021-12-03 04:47:58
750399065044549764,583492340354908160,100.0000000000,BANK,2021-12-03 12:40:38
822624768493617192,718269784889753630,300.0000000000,BANK,2021-12-03 14:00:29
415733108856586240,570045155802087424,111.0000000000,BANK,2021-12-03 15:30:50
197852493537869824,159014522542096384,100.0000000000,BANK,2021-12-03 15:48:26
711974052322869322,253511881438920704,333.0000000000,BANK,2021-12-03 16:24:22
711974052322869322,402654722210922498,333.0000000000,BANK,2021-12-03 16:35:43
711974052322869322,839413740458082321,333.0000000000,BANK,2021-12-03 16:43:18
567865362541182987,258059889606262795,1000.0000000000,BANK,2021-12-03 16:47:51
294323753058435072,829792160660193281,250.0000000000,BANK,2021-12-03 17:18:11
750399065044549764,402654722210922498,300.0000000000,BANK,2021-12-03 17:40:42
822624768493617192,396311471585230851,300.0000000000,BANK,2021-12-03 17:46:54
822624768493617192,197852493537869824,300.0000000000,BANK,2021-12-03 17:47:35
536305592806146059,741694672295952416,200.0000000000,BANK,2021-12-03 18:04:07
868995135810179112,814226764230033479,200.0000000000,BANK,2021-12-03 18:13:24
361376687910289428,814226764230033479,100.0000000000,BANK,2021-12-03 18:16:28
570045155802087424,814226764230033479,50.0000000000,BANK,2021-12-03 19:14:21
448532216977555458,399072813094535170,100.0000000000,BANK,2021-12-03 19:30:19
702949985699889171,399072813094535170,100.0000000000,BANK,2021-12-03 19:30:37
834083426814525492,663501039475097611,250.0000000000,BANK,2021-12-04 00:48:37
294323753058435072,783726926786199623,50.0000000000,BANK,2021-12-04 01:05:25
361376687910289428,836821674246144011,100.0000000000,BANK,2021-12-04 01:11:40
898294242840039434,233401126081265677,500.0000000000,BANK,2021-12-05 01:11:10
783726926786199623,567865362541182987,400.0000000000,BANK,2021-12-05 01:53:08
750399065044549764,867719073885716501,100.0000000000,BANK,2021-12-05 12:31:28
663501039475097611,885633822509629471,100.0000000000,BANK,2021-12-05 15:12:33
822052032013139968,233401126081265677,500.0000000000,BANK,2021-12-05 15:34:33
822624768493617192,816521749750611978,300.0000000000,BANK,2021-12-05 15:41:12
834258242522710077,807363759903080459,10.0000000000,BANK,2021-12-05 16:04:47
567865362541182987,908082986308755466,30.0000000000,BANK,2021-12-05 16:17:41
801463199676629042,818268844594167808,30.0000000000,BANK,2021-12-05 16:19:32
197852493537869824,750399065044549764,548.0000000000,BANK,2021-12-05 16:46:14
197852493537869824,767475167466881034,557.5000000000,BANK,2021-12-05 16:46:21
197852493537869824,380101664834715649,534.0000000000,BANK,2021-12-05 16:46:29
278924446398676992,233401126081265677,500.0000000000,BANK,2021-12-05 16:58:55
579128660070760469,750399065044549764,548.0000000000,BANK,2021-12-05 18:56:00
579128660070760469,767475167466881034,557.5000000000,BANK,2021-12-05 18:56:15
579128660070760469,380101664834715649,534.0000000000,BANK,2021-12-05 18:56:33
908082986308755466,536305592806146059,30.0000000000,BANK,2021-12-05 20:14:15
898294242840039434,233401126081265677,490.0000000000,BANK,2021-12-05 20:38:40
294323753058435072,233401126081265677,100.0000000000,BANK,2021-12-05 21:00:54
816521749750611978,822624768493617192,150.0000000000,BANK,2021-12-05 21:16:18
816521749750611978,294323753058435072,150.0000000000,BANK,2021-12-05 21:16:33
789452042750001224,282888429740752896,100.0000000000,BANK,2021-12-05 21:48:51
834258242522710077,885633822509629471,10.0000000000,BANK,2021-12-05 22:46:53
834258242522710077,798405210488700980,10.0000000000,BANK,2021-12-05 22:47:16
711974052322869322,253511881438920704,333.0000000000,BANK,2021-12-06 00:19:30
663501039475097611,561857197005340702,100.0000000000,BANK,2021-12-06 02:33:24
233401126081265677,703336960051118256,2250.0000000000,BANK,2021-12-06 02:35:10
567865362541182987,894021603896205363,30.0000000000,BANK,2021-12-06 02:45:13
567865362541182987,863199280600973312,30.0000000000,BANK,2021-12-06 02:54:46
