"ID","Collection","ENS","Minting Date","Tx Count","Power"
"484235","0xf1977f1c46b971ebc348ff010f60d1d50fc06ea5","","7/10/2021","1","48"
"484258","0xc04bb9e936f2dbb2eac3ad962c56c0db1159ff43","","7/10/2021","1","41"
"484259","0x403383c411c0eb14ea0bd15e7c2ad5431a7410c2","","7/10/2021","1","18"
"484277","0x00e72cc58eb01f3e72f954fdbae3a52d7590a531","","7/10/2021","1","41"
"484317","0x2ed3365eee6c0a957236c6634c9dee75f6080317","","7/10/2021","1","42"
"484350","0x6f14a699d72fda208026fe08c978a91ebb76d35b","","7/10/2021","1","38"
"484365","0x76970453784fe973bc7d9417bf8639b5e9542f1e","","7/10/2021","1","42"
"484389","0x99377c330f06340cbeb37d07598448ecd2369dc8","","7/10/2021","1","42"
"484427","0x1b74265a4dbf869e289f00006aa1df76a298b1ec","","7/10/2021","1","41"
"484448","0x66d2be2cf5b48b7069f8294562eb952183cc8442","","7/10/2021","1","41"
"484457","0x5a9a5f8ff8d6408d8097e3a9818caf2b9d3fac47","","7/10/2021","1","40"
"484472","0xf2767e033658149b7fe97d04ae523d6df473cf73","","7/10/2021","1","40"
"487071","0xc586b15e6d5caa9b4b07ea68fca05d2e09e87731","","7/11/2021","1","47"
"487078","0x596cc48d4ea156fc58635f8f2c1c2204fb86f96b","","7/11/2021","1","47"
"487083","0x728017ac9fbabbfee316acb99c82727bafdad134","","7/11/2021","1","48"
"487086","0x23cc240526e1e5059379bcdc542c4f1644558ced","","7/11/2021","1","47"
"487088","0x46e069c8ad46f38d27f9e829891aeb257071b4dc","","7/11/2021","1","46"
"487092","0xbb2eb8fc2a9ad8ab50887db7bec84cd0674929ec","","7/11/2021","1","45"
"487096","0xd833bedd1824a6e39e539dea62fda74f127cec23","","7/11/2021","1","44"
"487097","0x0b41c627862e647c41947d7cfc18e3199a96f61e","","7/11/2021","1","43"
"487102","0x2f48372ce7d2a9e2603b1eb8aecedfc3d5f01d6e","","7/11/2021","1","43"
"487104","0xbf339315e9d92256c9033fb33c82d69bed2eebca","","7/11/2021","1","45"
"487107","0xffb61ee1288641135db2fd9fcd5afb756b44152d","","7/11/2021","1","46"
"487112","0xebe7ec1f2567abb3fd8860355494d008f074399c","","7/11/2021","1","45"
"487114","0xe6a5faafe55fa68438e113b73caf02859b5bc10b","","7/11/2021","1","45"
"487118","0x9c02d1bd5425d68dfa5607037bca82b50f153b66","","7/11/2021","1","45"
"487123","0xb1e0f220a84fef8c2f12d7004af86aba18786d29","","7/11/2021","1","44"
"487128","0x13b6ef1250442a3d91fafac07a641ca89d066176","","7/11/2021","1","42"
"487135","0x30d34b7eacb5df5bb901512d148e745c79d6890d","","7/11/2021","1","41"
"487137","0x77d1507a37ae7ffd2bedbe0992fd050b1b614338","","7/11/2021","1","41"
"487139","0x31bd6a0692b20569dc7cecfeb49aa946f4a944f8","","7/11/2021","1","42"
"487140","0x912dc56fbcafe944f5ed51ef4d75d174ed061f37","","7/11/2021","1","42"
"487701","0xe692d0c403828db6cc6c6425f6bf49e7bab5f571","","7/11/2021","1","50"
"487786","0x350b96a4c5e3454204e3f7519d7f9d35af8c87b9","","7/11/2021","1","128"
"487787","0x5a375a93672b8535cb1365534003f507287a1816","","7/11/2021","1","66"
"487791","0xbb1ead8dccbb110d4f51ffdab83ed5dfa1a7003c","","7/11/2021","1","63"
"487796","0xe7f614fcb5dc5d6bda8d2c046a36b2a188a8bf6e","","7/11/2021","1","44"
"487797","0x4de0d932c4c24ea95a66e6f5b8d273c4e3217b70","","7/11/2021","1","37"
"487799","0xa69f30a49986c0d0ac2cdd71a5b4884e25f336ec","","7/11/2021","1","36"
"487804","0x2d7ea68e4fcaf4bd4feb349f3d9cabbd7c8c2035","","7/11/2021","1","34"
"487805","0x8ff8a417c13ed1534457436936f01c5ba60ec5c1","","7/11/2021","1","34"
"487808","0x850e52bd239114a9f8a6991219e7567e25985de2","","7/11/2021","1","30"
"487812","0xe5dffdbabdaecf6b201ffb4f7933afa2bea7f854","","7/11/2021","1","29"
"487817","0x10d37394560dc3f73f6048c493affbde54c23bc5","","7/11/2021","1","27"
"487819","0x6cd68252648439be00dc85c0fc84375a435971fb","","7/11/2021","1","24"
"487822","0xacd42a6c1ef134dcfb5029565fdcc8b9776da5d8","","7/11/2021","1","25"
"487823","0x4bb02d958ab91f232cdca354fbf3a6be0e7a0593","","7/11/2021","1","21"
"487824","0xf2c23a350a0db50571a3c256a214f214207850bb","","7/11/2021","1","19"
"487826","0x600f3b407531f7aab359e3715f1db8439e3c8bac","","7/11/2021","1","16"
"487829","0x1c67ea28d84fec444204c0f5aeef05e9cef855c4","","7/11/2021","1","16"
"487832","0x6e7f7e7b01642e96893cc7db1d9e499ecfcab439","","7/11/2021","1","16"
"487835","0x602ba47b74bd65884c3b9a57379aecff4633af99","","7/11/2021","1","16"
"487837","0x2ef1fdb205dbed8df1b4790f81fa04a97dc86355","","7/11/2021","1","16"
"487841","0x74081c4f2688d9f23e5967dd0393049daf5ffbef","","7/11/2021","1","16"
"487845","0xf1bc9d69b390483007774d7b1dcf468954b43386","","7/11/2021","1","15"
"487846","0x51f21320558ce149d8ec86b03928d167a4331194","","7/11/2021","1","16"
"487859","0xc98b51a8ee93a51cab948132a09c4ae7ef57ea05","","7/11/2021","1","15"
"487863","0x88fa2596c841633fedac7bb84d604f9f946bda52","","7/11/2021","1","14"
"487871","0xc729ac4b5904deaaa915e5db58e153d93de739bb","","7/11/2021","1","14"
"487872","0xf5eeb6a0ee83dc1a57064b1b129ac2476afb51c7","","7/11/2021","1","13"
"487873","0xfbf6023cda8e21970f7d35363831e88caf4e37be","","7/11/2021","1","12"
"487875","0x26c1da65860a935aab507310ad4335a3a4c91556","","7/11/2021","1","11"
"487877","0x23b3749ee34514fa0b57eeda888d71b04bd32764","","7/11/2021","1","10"
"487881","0x22e0e3826c81c491d10b7edce953cfa10dc1b22b","","7/11/2021","1","10"
"487883","0x75015993ceba6b3b6034716ef904cb17f5ac6975","","7/11/2021","1","10"
"487884","0xc677fa9be3055f6d553c13fa954569457d1b48fd","","7/11/2021","1","11"
"487892","0xaadfb039184c714f63af1ea5f1413a32d557e3ff","","7/11/2021","1","11"
"487894","0xa3fe820bb356f8de2bfa82011868dd7419aaa851","","7/11/2021","1","10"
"487896","0x284b61ba4e19505d3d293b0c90983b8c520a730e","","7/11/2021","1","10"
"487897","0xdb604e158c1d8026be829629675e9d0998b58836","","7/11/2021","1","10"
"487898","0xb06c3ecdd7674fdf3f9c922245f5e7e5fd4d91bd","","7/11/2021","1","9"
"487899","0x62fef4b4982f195012d14d84cfb5e7ca6e3cac66","","7/11/2021","1","10"
"488178","0x962e9624c30b3cf1e1045a3340fc38e613ec6eca","","7/11/2021","1","39"
"488180","0x2664533ea153fd9afed6b66c364b92adee27f999","","7/11/2021","1","39"
"488183","0x2b215aac4115f4f1b76f25b281cfab9bd5994c5c","","7/11/2021","1","38"
"488188","0x09648549c1ee7318f756b1b3e279d7ef7660d5ff","","7/11/2021","1","35"
"488193","0xdb12853b0fec083308ee76ad72e7de202080bed1","","7/11/2021","1","38"
"488195","0xd9a3d25f562046e591fdbdcf9ff41d4ff9a713c0","","7/11/2021","1","40"
"488198","0xe41481ebdd82f1589015668146ce09a29677ff81","","7/11/2021","1","37"
"488201","0x0e4c2fe5b4a2ae28f0626ab2aba632136c62e8d4","","7/11/2021","1","39"
"488202","0x43292c2d8d29d48f25cee969814d340cc517dad9","","7/11/2021","1","37"
"488205","0xbec5a2de2a3ada1994deb3f937a92e062f08e695","","7/11/2021","1","40"
"488209","0x35fe211b7f1fc40f17d429e1b8c1a00e3e08e256","","7/11/2021","1","33"
"488259","0xd732d59b64974442658b06a3af63ae2d2c021786","","7/11/2021","1","32"
"488264","0x103efa511c370b9ce9a690f25d9a5f5fd0a6227c","","7/11/2021","1","30"
"488267","0xcc90bacb4b5925009da3a2187ebe5a3a9be411d6","","7/11/2021","1","30"
"488269","0x6eb9f9f5d6bdc6f6e7b12e6c9e3813fd38c33014","","7/11/2021","1","30"
"488272","0x87daa7b91d962758f2734b6a554cff9f977119a9","","7/11/2021","1","28"
"488274","0x855ae1828468697a452820ecb2e55d8af7ca13bd","","7/11/2021","1","27"
"488276","0x675c12bad549c6967cb1be0de9d8e0c8bbebc929","","7/11/2021","1","28"
"488278","0xe47b0c29945a40ed2b34ee1450edcc03d62206d5","","7/11/2021","1","32"
"488282","0x13beb13944d28417e0696bce044b99f623b4e777","","7/11/2021","1","31"
"488286","0x9df1f7a2f0a094ce8d88f452e7564e27a8bca6a6","","7/11/2021","1","34"
"488711","0x07a3d789b3cbc348e2cbee7ccbf8b01f61fe079e","","7/11/2021","1","8"
"488713","0x1a553757c3ef95c59f7f79cd1d682f1a6cb8f4b3","","7/11/2021","1","8"
"488714","0x7b202e30376f0444c1dad51e3b896c9dce0d0474","","7/11/2021","1","8"
"489281","0x5340c96c6cf93ab54f1bb9ae927a1fd4a19336ce","","7/11/2021","1","8"
"493135","0x2005531c81730066d29a5262cc1a47405eed0c67","","7/12/2021","1","103"
"493138","0x878f9fd975ad96bca6deafac15a96ccb6a8a554e","","7/12/2021","1","150"
"498458","0xc136fcfb1667e5e882b94941efa104447f248560","","7/13/2021","1","202"
"504816","0x4e6f358c8d0e154eb355ddb02df51885fb9e43f6","","7/14/2021","1","10"
"504818","0x52c881b5c39ecb74e1f17c6ac13868845cbc3955","","7/14/2021","1","23"
"504819","0xb7919ad276b1e77e29b8ae75837517a1522f8d0a","","7/14/2021","1","17"
"504824","0xf201b83ab58b2e72cdcf8ffffd05fdc43032abee","","7/14/2021","1","16"
