"","in_degree","out_degree","total_degree","btw_centrality","closeness_centrality","google_pagerank","address","clusters"
"0xdda5b2788c9077f59e846c7b20e73a47fd3bcb76",2,0,2,0,3.89107632229474e-08,0.000150492861473957,"0xdda5b2788c9077f59e846c7b20e73a47fd3bcb76",12
"0xf2eb70e0c90cb9c8720cb374a8690cdc63e1680a",1,0,1,0,3.89107632229474e-08,0.000199695864132131,"0xf2eb70e0c90cb9c8720cb374a8690cdc63e1680a",4
"0x64f8e38e19c1b6992969dcd5769c149951018af1",1,0,1,0,3.89107632229474e-08,0.000150457581190981,"0x64f8e38e19c1b6992969dcd5769c149951018af1",33
"0xed8ff0e9c83da7ffb14e09311665bd1a417682b1",1,0,1,0,3.89107632229474e-08,0.000150457581190981,"0xed8ff0e9c83da7ffb14e09311665bd1a417682b1",34
"0x8be7e96ca6a78f73e5e706b1ee0f4615c2fbce0f",2,0,2,0,3.89107632229474e-08,0.000202703907798914,"0x8be7e96ca6a78f73e5e706b1ee0f4615c2fbce0f",10
"0x37648f9522f3637bd38f5a033b9a9cd7f094451b",1,0,1,0,3.89107632229474e-08,0.000376226238693345,"0x37648f9522f3637bd38f5a033b9a9cd7f094451b",10
"0x3cd932833c6a611745fb4c74696f08947d1e0195",1,0,1,0,3.89107632229474e-08,0.000122080450270324,"0x3cd932833c6a611745fb4c74696f08947d1e0195",27
"0x59bdfb381ca2080d0d042903e776d3dcb548050a",1,0,1,0,3.89107632229474e-08,0.000199695864132131,"0x59bdfb381ca2080d0d042903e776d3dcb548050a",4
"0x18455eae30d9aeefddda2b2ad2ee3cbfb8ce3262",1,0,1,0,3.89107632229474e-08,0.000104381343748194,"0x18455eae30d9aeefddda2b2ad2ee3cbfb8ce3262",12
"0x6d8ca7d80cd044549688bbc04427ae5d8836072c",1,0,1,0,3.89107632229474e-08,0.000153591285255527,"0x6d8ca7d80cd044549688bbc04427ae5d8836072c",14
"0x5e7c21defe711bcd5cea1b267d2e87f7913d510f",2,0,2,0,3.89107632229474e-08,0.000158950207196208,"0x5e7c21defe711bcd5cea1b267d2e87f7913d510f",3
"0xcbbd18d3ac27ab0fffd04bccd091b2802c92e0ca",1,0,1,0,3.89107632229474e-08,9.86140609125578e-05,"0xcbbd18d3ac27ab0fffd04bccd091b2802c92e0ca",8
"0xf2325b0898937955e7d15c7b5f76cee895a6adc4",1,0,1,0,3.89107632229474e-08,0.000150519606433282,"0xf2325b0898937955e7d15c7b5f76cee895a6adc4",12
"0xce3a7d19b8e3b221d8b7b8730a016b9516384e3d",1,0,1,0,3.89107632229474e-08,0.000251902423543928,"0xce3a7d19b8e3b221d8b7b8730a016b9516384e3d",8
"0x9538f17b9d972ab5d68ce518e3a236abcb6107f1",3,0,3,0,3.89107632229474e-08,0.000348652441421478,"0x9538f17b9d972ab5d68ce518e3a236abcb6107f1",58
"0x91346ba27db5750b2ada753d5ca4636b79e3cc90",1,0,1,0,3.89107632229474e-08,0.000104083766716894,"0x91346ba27db5750b2ada753d5ca4636b79e3cc90",8
"0x60b0224bebd002e2cf9ef7d505dcd07ea5bd1156",5,0,5,0,3.89107632229474e-08,0.000261881618071051,"0x60b0224bebd002e2cf9ef7d505dcd07ea5bd1156",35
"0x1a2cfb4e1ed487c94621c4c8cd73889679d09631",1,0,1,0,3.89107632229474e-08,9.28467780769218e-05,"0x1a2cfb4e1ed487c94621c4c8cd73889679d09631",36
"0x3995cb97dc38fd3ffc13e8d3ece821b5dc06d861",1,0,1,0,3.89107632229474e-08,9.28467780769218e-05,"0x3995cb97dc38fd3ffc13e8d3ece821b5dc06d861",36
"0x8c3b776bdac9a7a4facc3cc20cdb40832bff9005",2,0,2,0,3.89107632229474e-08,0.000150492861473957,"0x8c3b776bdac9a7a4facc3cc20cdb40832bff9005",12
"0xbefe358352b3ebf69c536a85247cdf2dc15e3e32",4,0,4,0,3.89107632229474e-08,0.000327921347373728,"0xbefe358352b3ebf69c536a85247cdf2dc15e3e32",11
"0x8913b99d5efd9e391ade59168230f6425813d90a",5,0,5,0,3.89107632229474e-08,0.000192720449957389,"0x8913b99d5efd9e391ade59168230f6425813d90a",12
"0xd521e9f3e94d7c75e2b82d11fdaad0a4f5884ebd",1,0,1,0,3.89107632229474e-08,0.000150519606433282,"0xd521e9f3e94d7c75e2b82d11fdaad0a4f5884ebd",12
"0xe0b94cfd66308966848dfc4496d783a98b507dd9",2,0,2,0,3.89107632229474e-08,0.000150519606433282,"0xe0b94cfd66308966848dfc4496d783a98b507dd9",37
"0x625f3c4a8d16ab5f97ad32973c972ce367305db8",2,0,2,0,3.89107632229474e-08,9.68631216094831e-05,"0x625f3c4a8d16ab5f97ad32973c972ce367305db8",10
"0x7ad815636d23e7af54645de5b1694c467510846a",2,0,2,0,3.89107632229474e-08,0.000150492861473957,"0x7ad815636d23e7af54645de5b1694c467510846a",12
"0xcff61382e659603046358f86a119efd127d5bb48",1,0,1,0,3.89107632229474e-08,9.28467780769218e-05,"0xcff61382e659603046358f86a119efd127d5bb48",36
"0x06429327a1ff87eacbcc04976cb246d3348fbffe",1,0,1,0,3.89107632229474e-08,9.28467780769218e-05,"0x06429327a1ff87eacbcc04976cb246d3348fbffe",36
"0x3c23205a441f2c74f529447fe5b57715ecf9b09c",3,0,3,0,3.89107632229474e-08,0.000288748318761645,"0x3c23205a441f2c74f529447fe5b57715ecf9b09c",38
"0x24910556d418dfd4c4afe4f7cdf88127b6bf29ed",3,0,3,0,3.89107632229474e-08,0.000270568253139345,"0x24910556d418dfd4c4afe4f7cdf88127b6bf29ed",11
"0x220d4319a2d0f3ff97045d72d529677e5f0d8cad",2,0,2,0,3.89107632229474e-08,0.000127450475090738,"0x220d4319a2d0f3ff97045d72d529677e5f0d8cad",39
"0x38c3e9216c40b7d75aa54acf79f82bf8c9b13e25",1,0,1,0,3.89107632229474e-08,0.000150457581190981,"0x38c3e9216c40b7d75aa54acf79f82bf8c9b13e25",40
"0x5b93ff82faaf241c15997ea3975419dddd8362c5",8,0,8,0,3.89107632229474e-08,0.000443461226994197,"0x5b93ff82faaf241c15997ea3975419dddd8362c5",8
"0x4d7f4c42e204901366f0dd83a4cf1629c70c1de7",2,0,2,0,3.89107632229474e-08,0.000150519606433282,"0x4d7f4c42e204901366f0dd83a4cf1629c70c1de7",41
"0xc9e7a40b20e2b10b3619109a74e9e6ef17c31299",5,0,5,0,3.89107632229474e-08,0.000150627857589552,"0xc9e7a40b20e2b10b3619109a74e9e6ef17c31299",12
"0xca5cfa8babc5381e3ff891084978ae07ed5aa859",1,0,1,0,3.89107632229474e-08,9.28467780769218e-05,"0xca5cfa8babc5381e3ff891084978ae07ed5aa859",36
"0xe9fda098a34f6d248c002b3ef122a3dc97563a2d",3,0,3,0,3.89107632229474e-08,0.000192674224043419,"0xe9fda098a34f6d248c002b3ef122a3dc97563a2d",42
"0x4d5942258d3f5c8dfc48959a7966dd661c728c5d",1,0,1,0,3.89107632229474e-08,0.000186259017919069,"0x4d5942258d3f5c8dfc48959a7966dd661c728c5d",11
"0xdfdbbb8d87a1ffae762947e9595879b4cc7626f2",1,0,1,0,3.89107632229474e-08,9.28467780769218e-05,"0xdfdbbb8d87a1ffae762947e9595879b4cc7626f2",36
"0x07ad364b9613b23547a64bff0df8a50ff2786bdc",4,0,4,0,3.89107632229474e-08,0.000150627857589552,"0x07ad364b9613b23547a64bff0df8a50ff2786bdc",12
"0xc8de055769c00c4bf649fc4c9f27b2c0f86c801b",1,0,1,0,3.89107632229474e-08,0.000150519606433282,"0xc8de055769c00c4bf649fc4c9f27b2c0f86c801b",12
"0xdc3b2dce95ebd1e7c18eaa37780d10d240146660",1,0,1,0,3.89107632229474e-08,0.000107462628171888,"0xdc3b2dce95ebd1e7c18eaa37780d10d240146660",15
"0xdd9f24efc84d93deef3c8745c837ab63e80abd27",2,0,2,0,3.89107632229474e-08,0.00015854897349614,"0xdd9f24efc84d93deef3c8745c837ab63e80abd27",15
"0x24d734a75166e66000c8d7f12a173e41358e3cc1",4,0,4,0,3.89107632229474e-08,0.000287764436902244,"0x24d734a75166e66000c8d7f12a173e41358e3cc1",11
"0x46d45e9fed3cb3b62dcb6b656ea637e44e71bde6",1,0,1,0,3.89107632229474e-08,0.000150519606433282,"0x46d45e9fed3cb3b62dcb6b656ea637e44e71bde6",12
"0x3f0f84b06dcdb1b2b56f8595a00fdc79c20d0bec",3,0,3,0,3.89107632229474e-08,0.000150597869349022,"0x3f0f84b06dcdb1b2b56f8595a00fdc79c20d0bec",12
"0x2ee56125d76b781dcfecec47c9ff159d354ae307",1,0,1,0,3.89107632229474e-08,0.000115915909419466,"0x2ee56125d76b781dcfecec47c9ff159d354ae307",43
"0x551a253749cea9e02a165688ef19355308a380b6",5,0,5,0,3.89107632229474e-08,0.000208590529567998,"0x551a253749cea9e02a165688ef19355308a380b6",12
"0xe38c9098dbcc0da4a7466d944c057bac10d487b6",1,0,1,0,3.89107632229474e-08,0.000150519606433282,"0xe38c9098dbcc0da4a7466d944c057bac10d487b6",12
"0xeb2f9b91ca74812c349f9acaa9cf6500b233344a",4,0,4,0,3.89107632229474e-08,0.000278429473173373,"0xeb2f9b91ca74812c349f9acaa9cf6500b233344a",4
"0xe8c77e0eabd6d8b2f54343152a8b213d3a42e54e",2,0,2,0,3.89107632229474e-08,0.000229669626595437,"0xe8c77e0eabd6d8b2f54343152a8b213d3a42e54e",58
"0xd510a3a784baf5b33d6f34cabdab685c8a8ab9a9",1,0,1,0,3.89107632229474e-08,0.000125844622945144,"0xd510a3a784baf5b33d6f34cabdab685c8a8ab9a9",8
"0x3688b712bb6659d64740d55c5b000711e484c4be",2,0,2,0,3.89107632229474e-08,0.000150492861473957,"0x3688b712bb6659d64740d55c5b000711e484c4be",12
"0x4d928359e8556197f161f4927a928dfde9c3d1a8",1,0,1,0,3.89107632229474e-08,0.000151701327646575,"0x4d928359e8556197f161f4927a928dfde9c3d1a8",3
"0x3c43457a5309db18f7a143444b37370f496f51fa",1,0,1,0,3.89107632229474e-08,0.000455828135454624,"0x3c43457a5309db18f7a143444b37370f496f51fa",9
"0x6ce5a80d0c6458676f6ffca96181f37cbddf8b8d",1,0,1,0,3.89107632229474e-08,0.000140504038268891,"0x6ce5a80d0c6458676f6ffca96181f37cbddf8b8d",4
"0x83c1fb36fa66f06d72527fb2d19102e0200c1855",2,0,2,0,3.89107632229474e-08,0.000158070527029604,"0x83c1fb36fa66f06d72527fb2d19102e0200c1855",4
"0x54ee8b5f5983e0af791987358c3571a63b1f6a22",1,0,1,0,3.89107632229474e-08,0.000115884896798316,"0x54ee8b5f5983e0af791987358c3571a63b1f6a22",18
"0x47d556b7aa38aa0b93adcd285fba0c7cb6794b64",1,0,1,0,3.89107632229474e-08,0.000150457581190981,"0x47d556b7aa38aa0b93adcd285fba0c7cb6794b64",44
"0x817c26e4ba15e9368bd4314467e31a08baa7fbaa",1,0,1,0,3.89107632229474e-08,0.000150457581190981,"0x817c26e4ba15e9368bd4314467e31a08baa7fbaa",45
"0x9b0b3946fb54be60c7d079dee3fbfce87cbe8dca",4,0,4,0,3.89107632229474e-08,0.000357893687546976,"0x9b0b3946fb54be60c7d079dee3fbfce87cbe8dca",46
"0x0eaa9f613458cf1acce60acb40c0879122123e2a",1,0,1,0,3.89107632229474e-08,9.23389866613241e-05,"0x0eaa9f613458cf1acce60acb40c0879122123e2a",10
"0x8034ade93f55298a636904ad1693e3d47fba18ff",1,0,1,0,3.89107632229474e-08,9.23389866613241e-05,"0x8034ade93f55298a636904ad1693e3d47fba18ff",10
"0x775af9b7c214fe8792ab5f5da61a8708591d517e",2,0,2,0,3.89107632229474e-08,0.000186259017919069,"0x775af9b7c214fe8792ab5f5da61a8708591d517e",11
"0x25aea4ebaddfa8c8422ed7abb96200c30be542a6",1,0,1,0,3.89107632229474e-08,0.000251053152622444,"0x25aea4ebaddfa8c8422ed7abb96200c30be542a6",8
"0x4d7c59819d5569396922278bfd6c6fa559c4cddb",3,0,3,0,3.89107632229474e-08,0.000150627857589552,"0x4d7c59819d5569396922278bfd6c6fa559c4cddb",12
"0xa11d187638741ea19ee45ffdc81b5a6e7194c895",1,0,1,0,3.89107632229474e-08,9.23389866613241e-05,"0xa11d187638741ea19ee45ffdc81b5a6e7194c895",10
"0x57ad25731d47efb4a3507e45544ea3579d2eee07",2,0,2,0,3.89107632229474e-08,0.000162848688134999,"0x57ad25731d47efb4a3507e45544ea3579d2eee07",27
"0x4e7fcf0a9aefb271254591b111bb071fcdc98c4d",2,0,2,0,3.89107632229474e-08,0.000176335463237336,"0x4e7fcf0a9aefb271254591b111bb071fcdc98c4d",4
"0x5a4826ef9baaa494905840204a1b008f143bb3a6",2,0,2,0,3.89107632229474e-08,0.000150519606433282,"0x5a4826ef9baaa494905840204a1b008f143bb3a6",47
"0x5cd2460cc25fca8f3a4ec6ca0840fe381dc8ff2a",2,0,2,0,3.89107632229474e-08,0.00067114026498104,"0x5cd2460cc25fca8f3a4ec6ca0840fe381dc8ff2a",10
"0x7ce9800d4de8dd5e76a326770ffcf2b9e590abba",1,0,1,0,3.89107632229474e-08,0.00010392942723897,"0x7ce9800d4de8dd5e76a326770ffcf2b9e590abba",8
"0x9f90b67c1d0cca6f9a13124bf363720cc6f23ac0",1,0,1,0,3.89107632229474e-08,0.00026745504388171,"0x9f90b67c1d0cca6f9a13124bf363720cc6f23ac0",11
"0x2c011a005ec67989e4daada1738b04623d787a2a",2,0,2,0,3.89107632229474e-08,0.000219602949976313,"0x2c011a005ec67989e4daada1738b04623d787a2a",48
"0xd2a08007eeeaf1f81eef54ba6a8c4effa1e545c6",2,0,2,0,3.89107632229474e-08,0.000192612198801119,"0xd2a08007eeeaf1f81eef54ba6a8c4effa1e545c6",11
"0xe24a75498315908e36a8b5a4bf5163fc47ae96a8",1,0,1,0,3.89107632229474e-08,0.000115884896798316,"0xe24a75498315908e36a8b5a4bf5163fc47ae96a8",9
"0x0dd4c835ad59a20123d7f3a6f3db6742f5005842",1,0,1,0,3.89107632229474e-08,0.000150457581190981,"0x0dd4c835ad59a20123d7f3a6f3db6742f5005842",49
"0x000000000000000000000000000000000000dead",1,0,1,0,3.89107632229474e-08,0.000160807620525576,"0x000000000000000000000000000000000000dead",79
"0xc6317e94699c7f4b10ff27b4d16ff90aa0a95bc6",4,0,4,0,3.89107632229474e-08,9.08087291643787e-05,"0xc6317e94699c7f4b10ff27b4d16ff90aa0a95bc6",10
"0xe8cef55b879ad5e6104637e82b0264bba453fa0e",2,0,2,0,3.89107632229474e-08,0.000148929978837477,"0xe8cef55b879ad5e6104637e82b0264bba453fa0e",10
"0x80b743baaf026a4e87bd92f3517eb875186ac281",1,0,1,0,3.89107632229474e-08,8.97925987262051e-05,"0x80b743baaf026a4e87bd92f3517eb875186ac281",10
"0xf2bbb76db4d383e3024fbd17a8ba85c883c4f124",1,0,1,0,3.89107632229474e-08,0.000150457581190981,"0xf2bbb76db4d383e3024fbd17a8ba85c883c4f124",50
"0x91564f0d22ef831f7eefbbde49ebc15705592240",3,0,3,0,3.89107632229474e-08,0.000199804115288401,"0x91564f0d22ef831f7eefbbde49ebc15705592240",4
"0x28a4e12c38f052a4d9faaf17914ff6363ae97df4",1,0,1,0,3.89107632229474e-08,0.000150489618192752,"0x28a4e12c38f052a4d9faaf17914ff6363ae97df4",51
"0x648d02a62469a3dc52cc340843b408d519c38831",3,0,3,0,3.89107632229474e-08,0.000151427485715185,"0x648d02a62469a3dc52cc340843b408d519c38831",10
"0x844e211e291077b11221c0f18615a64f2ff19c26",1,0,1,0,3.89107632229474e-08,0.000128171192739389,"0x844e211e291077b11221c0f18615a64f2ff19c26",10
"0x191e79f3031a6523bf96b8571469d6d54be8aff2",1,0,1,0,3.89107632229474e-08,0.000150489618192752,"0x191e79f3031a6523bf96b8571469d6d54be8aff2",52
"0x47f238ef7f6b9e4f8452d77228b101f7c0419733",1,0,1,0,3.89107632229474e-08,8.97923257470556e-05,"0x47f238ef7f6b9e4f8452d77228b101f7c0419733",10
"0xa9ad9744abe11cde68849963566de523393ff578",1,0,1,0,3.89107632229474e-08,0.000194760637691484,"0xa9ad9744abe11cde68849963566de523393ff578",58
"0x8798236bf38f61ff10103e8cdbc98f2166aed6f1",1,0,1,0,3.89107632229474e-08,0.000179428912020037,"0x8798236bf38f61ff10103e8cdbc98f2166aed6f1",7
"0x625236038836cecc532664915bd0399647e7826b",1,0,1,0,3.89107632229474e-08,0.000179428912020037,"0x625236038836cecc532664915bd0399647e7826b",7
"0x25e351f014b671425a0d6870a92d3b746331f482",1,0,1,0,3.89107632229474e-08,0.000179428912020037,"0x25e351f014b671425a0d6870a92d3b746331f482",7
"0x0eea88564f889d0429749f6bf1e990fb01a5dd28",1,0,1,0,3.89107632229474e-08,0.000179428912020037,"0x0eea88564f889d0429749f6bf1e990fb01a5dd28",7
"0x389ee84be2a5dabcd9016e013cb2b04507b74afa",1,0,1,0,3.89107632229474e-08,0.000115915909419466,"0x389ee84be2a5dabcd9016e013cb2b04507b74afa",31
"0xc793f4badbd45bf98ded8a25077d4518bc2b7701",1,0,1,0,3.89107632229474e-08,0.000150519606433282,"0xc793f4badbd45bf98ded8a25077d4518bc2b7701",12
"0x6182c4b83d2d0de73bf124aaa45a6ef52ba7cb4b",1,0,1,0,3.89107632229474e-08,0.000268004708126045,"0x6182c4b83d2d0de73bf124aaa45a6ef52ba7cb4b",5
"0x67227455755e26f20d0f571d9e25160ee5a3f123",1,0,1,0,3.89107632229474e-08,0.000150457581190981,"0x67227455755e26f20d0f571d9e25160ee5a3f123",53
"0x595823f9d3980520da19dec31d81530ca91d8b5a",2,0,2,0,3.89107632229474e-08,0.000150492861473957,"0x595823f9d3980520da19dec31d81530ca91d8b5a",12
"0xb4367abe9d87c508eceb60c422cbbf8e34aa8dc9",4,0,4,0,3.89107632229474e-08,0.000150627857589552,"0xb4367abe9d87c508eceb60c422cbbf8e34aa8dc9",12
"0xe1cc93a6acdadc3bc796c7698d48e1b08f5bc523",1,0,1,0,3.89107632229474e-08,0.000186351031401899,"0xe1cc93a6acdadc3bc796c7698d48e1b08f5bc523",12
"0xde4636287944ca28f8390da22eb32fa6e36bad29",10,0,10,0,3.89107632229474e-08,0.000677537659580344,"0xde4636287944ca28f8390da22eb32fa6e36bad29",54
"0xda4f9da485211de09bdc8651a1cebfb72874db28",1,0,1,0,3.89107632229474e-08,9.51536912111762e-05,"0xda4f9da485211de09bdc8651a1cebfb72874db28",32
"0x822714e5f79f1fc8555fde756049e7b9cbe6b5e9",1,0,1,0,3.89107632229474e-08,0.000150457581190981,"0x822714e5f79f1fc8555fde756049e7b9cbe6b5e9",55
"0x8217a8d33e9c92edcbcd802289ab4d77a64a34ec",1,0,1,0,3.89107632229474e-08,9.51536912111762e-05,"0x8217a8d33e9c92edcbcd802289ab4d77a64a34ec",32
"0x86d49e5484a682e6cc96cb158f425549ea8fc3c5",2,0,2,0,3.89107632229474e-08,0.000245804419344766,"0x86d49e5484a682e6cc96cb158f425549ea8fc3c5",58
"0x2b00fdf9aadafee22cf56eb59ba367f6acd0ce10",1,0,1,0,3.89107632229474e-08,8.97923257470556e-05,"0x2b00fdf9aadafee22cf56eb59ba367f6acd0ce10",10
"0xb2481afc3f147ddb5184fdef5589cf72401b35b5",1,0,1,0,3.89107632229474e-08,0.000122080450270324,"0xb2481afc3f147ddb5184fdef5589cf72401b35b5",27
"0xf5bce5077908a1b7370b9ae04adc565ebd643966",3,0,3,0,3.89107632229474e-08,0.000304064500708779,"0xf5bce5077908a1b7370b9ae04adc565ebd643966",8
"0xdf5edabd1530e79fc48e356dd62295b2a3c35e40",1,0,1,0,3.89107632229474e-08,0.000150519606433282,"0xdf5edabd1530e79fc48e356dd62295b2a3c35e40",12
"0x10031a8001d7ac0bf507cad46ff5e835c339d89a",3,0,3,0,3.89107632229474e-08,0.000150627857589552,"0x10031a8001d7ac0bf507cad46ff5e835c339d89a",12
"0x463ff9b3abf5787b0c3103a559addbb4050c1ded",1,0,1,0,3.89107632229474e-08,0.000235527289100749,"0x463ff9b3abf5787b0c3103a559addbb4050c1ded",4
"0xc531373ff82305ad85eb1fb25c6eaa949434df69",2,0,2,0,3.89107632229474e-08,0.000210635770266259,"0xc531373ff82305ad85eb1fb25c6eaa949434df69",10
"0x7ad30d7a631d788eda5f75249f88b7c4de41ec11",1,0,1,0,3.89107632229474e-08,0.000150457581190981,"0x7ad30d7a631d788eda5f75249f88b7c4de41ec11",56
"0xddc7279a9bfdd885a22b5166bc3525f9fcaba1ca",2,0,2,0,3.89107632229474e-08,0.000202991955254126,"0xddc7279a9bfdd885a22b5166bc3525f9fcaba1ca",4
"0x663a1e2151b9fc8107bc2360373131bf84e35e42",1,0,1,0,3.89107632229474e-08,0.000138459346724122,"0x663a1e2151b9fc8107bc2360373131bf84e35e42",11
"0xea069b8307802d8c41845f630d38983e526d84f2",1,0,1,0,3.89107632229474e-08,0.000199973591755999,"0xea069b8307802d8c41845f630d38983e526d84f2",9
"0x258d64729c5e35efb9ea92d1a1f1ee57efd8713e",1,0,1,0,3.89107632229474e-08,0.000150457581190981,"0x258d64729c5e35efb9ea92d1a1f1ee57efd8713e",57
"0xa22f0f05a54255e58d2aa812c0d4634670645785",1,0,1,0,3.89107632229474e-08,0.000186289006159599,"0xa22f0f05a54255e58d2aa812c0d4634670645785",11
"0x8d5237037a590a2db531f3cfb8f42605cf306f34",1,0,1,0,3.89107632229474e-08,0.000235527289100749,"0x8d5237037a590a2db531f3cfb8f42605cf306f34",4
"0xa0b0b5fa276d2fbadd999f5e9705e9b65980c8e5",2,0,2,0,3.89107632229474e-08,0.000158950207196208,"0xa0b0b5fa276d2fbadd999f5e9705e9b65980c8e5",3
"0x2799a2f0b88d7c819c6017766a85bcdd17bd402f",1,0,1,0,3.89107632229474e-08,0.000120131209800929,"0x2799a2f0b88d7c819c6017766a85bcdd17bd402f",3
"0x8c833a6c7f2ace55d283b3b52edb39efe67932e0",1,0,1,0,3.89107632229474e-08,0.000120131209800929,"0x8c833a6c7f2ace55d283b3b52edb39efe67932e0",3
"0x4a56a7439580657891a35ee5a9f2096186c4fcbc",1,0,1,0,3.89107632229474e-08,0.000120131209800929,"0x4a56a7439580657891a35ee5a9f2096186c4fcbc",3
"0xf1bfbbaee6b0f2796a2c9d0c074212a87f6bbfc8",1,0,1,0,3.89107632229474e-08,0.000120131209800929,"0xf1bfbbaee6b0f2796a2c9d0c074212a87f6bbfc8",3
"0x8ac6f1bd548ec81f84bfe893679a86c0ead01743",1,0,1,0,3.89107632229474e-08,0.000120131209800929,"0x8ac6f1bd548ec81f84bfe893679a86c0ead01743",3
"0x1dad82d182e7cf42bc413ecc69b8fe45b3adeb10",1,0,1,0,3.89107632229474e-08,0.000133468735630393,"0x1dad82d182e7cf42bc413ecc69b8fe45b3adeb10",58
"0xaf7902bbe42f8986770dc9b0f9e6cc6cbc391105",1,0,1,0,3.89107632229474e-08,0.000120131209800929,"0xaf7902bbe42f8986770dc9b0f9e6cc6cbc391105",3
"0xcb3d1f000203b3c39546834dc60317175a3a0ef6",1,0,1,0,3.89107632229474e-08,0.000120131209800929,"0xcb3d1f000203b3c39546834dc60317175a3a0ef6",3
"0x533ed202fd5a4f01ecbf828c32ace6c59704d733",1,0,1,0,3.89107632229474e-08,0.000120131209800929,"0x533ed202fd5a4f01ecbf828c32ace6c59704d733",3
"0x1f4a8e50a276153ed50af690f703254c96ea8fc4",1,0,1,0,3.89107632229474e-08,0.000120131209800929,"0x1f4a8e50a276153ed50af690f703254c96ea8fc4",3
"0x5e3c27164bcd082f48422bb2c35c6781fb489ad1",1,0,1,0,3.89107632229474e-08,0.000133468735630393,"0x5e3c27164bcd082f48422bb2c35c6781fb489ad1",58
"0xbc79855178842fdba0c353494895deef509e26bb",1,0,1,0,3.89107632229474e-08,0.000150457581190981,"0xbc79855178842fdba0c353494895deef509e26bb",59
"0x1e8c0ccf25c2af914fccb659808ae196ecb93b6a",1,0,1,0,3.89107632229474e-08,0.000115915909419466,"0x1e8c0ccf25c2af914fccb659808ae196ecb93b6a",12
"0xa972691ef44eb3bad4a015399ba43a00ead047f8",1,0,1,0,3.89107632229474e-08,0.000185080595135426,"0xa972691ef44eb3bad4a015399ba43a00ead047f8",27
"0x211126674fede6fc82f1c2ad95f12bae374efc1d",2,0,2,0,3.89107632229474e-08,0.000219664975218613,"0x211126674fede6fc82f1c2ad95f12bae374efc1d",12
"0xe6fff79ce3a75eba79566862ce8571cb9192747d",3,0,3,0,3.89107632229474e-08,0.000286376307507653,"0xe6fff79ce3a75eba79566862ce8571cb9192747d",11
"0xe524d6514f5c6c91796d223c3310ce211bc749c0",3,0,3,0,3.89107632229474e-08,0.000150627857589552,"0xe524d6514f5c6c91796d223c3310ce211bc749c0",12
"0x9434059d4aad9e60b9516fd16c7675a26e7085a5",1,0,1,0,3.89107632229474e-08,0.000186259017919069,"0x9434059d4aad9e60b9516fd16c7675a26e7085a5",11
"0x0ac48977074e7355e09809c80e4f411d446d063c",2,0,2,0,3.89107632229474e-08,0.000182955607720337,"0x0ac48977074e7355e09809c80e4f411d446d063c",10
"0xd743dd9a8920fc2e976994c210a1affb77f377ec",2,0,2,0,3.89107632229474e-08,0.000150492861473957,"0xd743dd9a8920fc2e976994c210a1affb77f377ec",12
"0x32790dee22bed1916303e2c3f4253fc2cfc0c417",1,0,1,0,3.89107632229474e-08,0.000150457581190981,"0x32790dee22bed1916303e2c3f4253fc2cfc0c417",60
"0x4f778b9fff274f71ffc3ef4cfc27e0cae0c6e40d",1,0,1,0,3.89107632229474e-08,0.000209293169900813,"0x4f778b9fff274f71ffc3ef4cfc27e0cae0c6e40d",12
"0xa7e78e0f1f49e825dba7ca696e8f232e15b0d0a2",1,0,1,0,3.89107632229474e-08,0.000122080450270324,"0xa7e78e0f1f49e825dba7ca696e8f232e15b0d0a2",27
"0x3089237d2d5656aab1a4095da8c4eb152281a1ff",2,0,2,0,3.89107632229474e-08,0.000150457581190981,"0x3089237d2d5656aab1a4095da8c4eb152281a1ff",61
"0xa4c8d9e4ec5f2831701a81389465498b83f9457d",1,0,1,0,3.89107632229474e-08,0.000150519606433282,"0xa4c8d9e4ec5f2831701a81389465498b83f9457d",12
"0x9d3a22a71c2bddfef006f1c207c06b0a5f42f95f",1,0,1,0,3.89107632229474e-08,0.000150519606433282,"0x9d3a22a71c2bddfef006f1c207c06b0a5f42f95f",12
"0x913735e6d76b6b954ca799511244ff430cda642f",1,0,1,0,3.89107632229474e-08,9.88069852599622e-05,"0x913735e6d76b6b954ca799511244ff430cda642f",10
"0xff5dcd67b90b51eddb8b2cb4fc7689e48ac903a2",8,0,8,0,3.89107632229474e-08,0.000544163517333845,"0xff5dcd67b90b51eddb8b2cb4fc7689e48ac903a2",11
"0xfa6d14110f36ef0932faa97a940f5f1f47b351a3",1,0,1,0,3.89107632229474e-08,0.000150519606433282,"0xfa6d14110f36ef0932faa97a940f5f1f47b351a3",12
"0xfa7513021002f7181333b773bf801dfd7fd91ce7",1,0,1,0,3.89107632229474e-08,0.000128436799808305,"0xfa7513021002f7181333b773bf801dfd7fd91ce7",28
"0xc01e9524e3902bb669856741fc7cc69d9f1566ae",1,0,1,0,3.89107632229474e-08,0.000226988085026519,"0xc01e9524e3902bb669856741fc7cc69d9f1566ae",10
"0xedd049c56b804bcdbf7e704cc312491e3d50485a",23,0,23,0,3.89107632229474e-08,0.0011502582447685,"0xedd049c56b804bcdbf7e704cc312491e3d50485a",4
"0x8b6d208aaf09f7c92549dff75348238c825c5981",2,0,2,0,3.89107632229474e-08,0.000219664975218613,"0x8b6d208aaf09f7c92549dff75348238c825c5981",12
