day,address,sum_balance
2021-05-04 20:25:33,0x81a605058921b02efdb8208803e2ee9f22f8857a,30000.00000
2021-05-04 20:26:47,0x634208c63ca256e73c00d99bc8837ea1157feda6,15797.59240
2021-05-04 20:27:45,0x75505190362d39876a63aba6bcda940d179b98ab,15797.59240
2021-05-04 20:27:47,0x45eeab0cf2d9274ef8c2917373a5796a3b8d4410,17280.48320
2021-05-04 20:31:45,0xda1faeb056a2f568b138ca0ad9ad8a51915ba336,23566.94460
2021-05-04 20:31:56,0xffe3fb0c13227b4309c6f04adacc2c6c889536b1,15440.03180
2021-05-04 20:32:45,0x0fb773f852d58b0af2723e4efc29500c35e5e710,18717.40244
2021-05-04 20:43:32,0xaf616daba40f81b75af5373294d4dbe29dd0e0f6,29552.23881
2021-05-04 20:46:12,0x6ca3418499a2283710ef24f40205aae7beb428d0,11895.34917
2021-05-04 20:46:41,0xcffb0ae641bd3a73137cf21d236624a0c5feb7f8,27225.41540
2021-05-04 20:47:51,0x49739691fb5f3992b3f2536f309d955558e75933,19552.23881
2021-05-04 20:48:56,0x2dc77a6d2313b759ec9fe10fd2235cde91291c51,11848.19430
2021-05-04 20:51:35,0x2dc77a6d2313b759ec9fe10fd2235cde91291c51,19746.99050
2021-05-04 20:52:57,0x2dc77a6d2313b759ec9fe10fd2235cde91291c51,27645.78670
2021-05-04 20:58:51,0x5127c8d44affc893f7cc169091f74cea1fa4f6cb,16957.78308
2021-05-04 21:11:21,0x4cbefba4564e8eababe61d52772c8c47fa473699,31488.45682
2021-05-04 21:11:21,0x8fa54f2e82c2afa672b3c1c3931751af5a5aa2a1,21568.48022
2021-05-04 21:11:49,0x27078d41c48a42bd84a453cd7b52269eb62e1ed6,10199.74380
2021-05-04 21:14:53,0xbd7041c03b68467a55596f375c3e4bb716406a23,10136.64419
2021-05-04 21:17:57,0xa03d1648be58e6957c81c1c201236e189b6ee6af,24428.13552
2021-05-04 21:18:54,0x184caa102bebe1a7b21e21a87526db1c51a344a1,20651.38358
2021-05-04 21:21:45,0x170ae47ba9b913c33f038aa011b5b83935e86091,34875.85972
2021-05-04 21:22:31,0x000000000000084e91743124a982076c59f10084,17144.02470
2021-05-04 21:23:31,0x6aec80343d41922de008aaac1681385ea3979d3a,29505.42864
2021-05-04 21:25:39,0x170ae47ba9b913c33f038aa011b5b83935e86091,27337.97570
2021-05-04 21:27:17,0x7a40f8d50c926417437a37fed26044e8c8384515,18957.11088
2021-05-04 21:31:19,0x170ae47ba9b913c33f038aa011b5b83935e86091,34261.61472
2021-05-04 21:37:27,0xaf9587e06dd01354106ce802f5a17dfa7754d4b3,24190.66926
2021-05-04 21:38:14,0xb635fa1a4e7f1f2edf5fbe4630040cb6db0b40af,21788.34332
2021-05-04 21:38:54,0xf55b56c7a98412fb96e9b191974ab8fc49547064,33986.91766
2021-05-04 21:41:45,0xfce36af5253d5283db7b4f56dd11826a3c430779,13934.31810
2021-05-04 21:46:09,0xb64a30ed537159978fff4ab0b2d1396a0e536ad9,11474.04080
2021-05-04 21:46:21,0x935d2fd458fdf41b6f7b62471f593797866a3ce6,29021.39354
2021-05-04 21:46:34,0x00c67d9d6d3d13b42a87424e145826c467cccd84,25025.72377
2021-05-04 21:47:09,0x61601381980350964a3384a32af131404e116af3,22562.87914
2021-05-04 21:48:18,0xf081a2e8f9cd7a021ecc637adfc5dea821c3012e,20063.77900
2021-05-04 21:50:23,0xd47e079a24e448da3726811e6a1eec77d005cb0d,34844.00000
2021-05-04 21:53:29,0x4e42051776eba33b6644c274699da1d17f4e6c9b,26664.15054
2021-05-04 21:58:19,0x945c1f396e3ae46f6a430172051d5deef7add6be,16629.04462
2021-05-04 21:58:46,0x8f4115a174b5d669f8c78cdf460a0a0be3747c30,20148.07561
2021-05-04 22:00:30,0x09457fa22b7d56c93e7407d8a1587c2447316d55,24603.89954
2021-05-04 22:00:53,0x000000000000084e91743124a982076c59f10084,28250.77362
2021-05-04 22:01:59,0xdce7fe83d93e0ce9666c8cf0c674c3e11b6de07d,19022.03742
2021-05-04 22:03:28,0x000000000000084e91743124a982076c59f10084,20582.85368
2021-05-04 22:06:40,0x1ce7aa5ffa80c9dbf58aa779b60c773d81764c9c,10618.22418
2021-05-04 22:14:03,0x8ce9db6185925b64d270bda88df6e3398f54021e,17878.75970
2021-05-04 22:15:19,0x000000000000084e91743124a982076c59f10084,10087.79064
2021-05-04 22:15:37,0x170ae47ba9b913c33f038aa011b5b83935e86091,14288.60480
2021-05-04 22:16:07,0x170ae47ba9b913c33f038aa011b5b83935e86091,23004.41116
2021-05-04 22:16:47,0xe75a221ec2fc0ca81eda031573c2e8b72bc31f2a,30447.76119
2021-05-04 22:17:15,0x170ae47ba9b913c33f038aa011b5b83935e86091,31774.07082
2021-05-04 22:17:15,0xe75a221ec2fc0ca81eda031573c2e8b72bc31f2a,10447.76119
2021-05-04 22:19:20,0x4cbefba4564e8eababe61d52772c8c47fa473699,15488.45682
2021-05-04 22:23:01,0xa3d59249b5bae16905613ad2be5639ffa35bbb57,19846.07484
2021-05-04 22:23:16,0x959b49b7ae2beeaac097a88e02d2f9ddec2a59fe,15275.76998
2021-05-04 22:27:28,0xe26f91cc2984fb61702a218efa715d86e6a70523,13150.10136
2021-05-04 22:38:21,0x000000000000084e91743124a982076c59f10084,29981.59362
2021-05-04 22:42:24,0x37b66ad48c6bf20596ac215354fd5e047011d0a3,31595.18478
2021-05-04 22:47:58,0xeee2e0166e342e0b56fe9d5b76ce2c8eadd935b4,15797.59240
2021-05-04 22:56:02,0xbe0c04ec30d93fec3384f070ddb0252dde38b4fe,27422.03742
2021-05-04 22:56:45,0xda1faeb056a2f568b138ca0ad9ad8a51915ba336,11299.54280
2021-05-04 23:01:08,0xbe0c04ec30d93fec3384f070ddb0252dde38b4fe,11422.03742
2021-05-04 23:01:40,0x978aad63fe35f7a72573c411c3dff53608aaeac9,31250.00000
2021-05-04 23:05:26,0xed6f4cd9288fb42f9e119f663b810be25e857d0b,20000.00000
2021-05-04 23:07:23,0x4b8c40a9df7ce40a9d63b660f7fe64109722490b,19238.82616
2021-05-04 23:08:25,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,13488.79246
2021-05-04 23:09:04,0x8ce9db6185925b64d270bda88df6e3398f54021e,11576.34126
2021-05-04 23:12:24,0x62ed54b8bfb15d1131275473095044cdfaf80355,13938.00000
2021-05-04 23:14:48,0x21e77ef08f601d87b6e21c27b984393bbb2ffc6c,20593.23718
2021-05-04 23:16:43,0xfa559e63218b0569b58e09e451b4babf1e591406,20990.19254
2021-05-04 23:28:18,0xf2c16ae7887450ce0018cdbad26cfdbab183ffee,32223.00890
2021-05-04 23:30:51,0x635392dddb8508af98728ebc96157bf160388e16,11170.34600
2021-05-04 23:33:49,0xe9b1659c6247ad22a83586d7ddb93dd9de250b14,33953.70144
2021-05-04 23:35:36,0x303eefedee1ba8e5d507a55465d946b2fea18583,10000.00000
2021-05-04 23:42:34,0x0f1020dd3bf19518cb836b6107403ab19d3c4edf,12999.14770
2021-05-04 23:48:09,0x7711a9a7da504edf800fe80f7e52a3aa33dad07a,15713.11588
2021-05-04 23:53:42,0xf5276a7166cfda0d68b257e27c7c8bb2e5852e91,17360.11158
2021-05-04 23:57:35,0x0d15d78142853bb2d5758830069c0fdd46b8064a,13992.81722
2021-05-05 00:02:23,0x036e3972f2b499699414fe9476d496ca2f8c824b,10848.51224
2021-05-05 00:17:16,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,14566.88810
2021-05-05 00:18:59,0x3eeafbe5004e6b116addded0ae59350634abe039,15797.59240
2021-05-05 00:22:32,0xb0958cd1700f611e8705c842f0fc9e6a5910e7ec,10238.32774
2021-05-05 00:25:19,0xaabd5fbcb8ad62d4fbbb02a2e9769a9f2ee7e883,15797.59240
2021-05-05 00:26:41,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,27164.75116
2021-05-05 00:31:52,0x26bbfc077c8c314c86e0d47c94e6abc5c5e7d5e8,15797.59240
2021-05-05 00:36:08,0x8b9f39b3c76aab744bcee37cc56782bac8eb5ffb,17422.03742
2021-05-05 00:36:37,0x19fbad9480aaf449aea5343b5bbca864a3124d4f,26855.90706
2021-05-05 00:37:26,0x49c514b555e0965bcc1d53006a7cd7425ace9b95,17058.26734
2021-05-05 00:41:11,0x635392dddb8508af98728ebc96157bf160388e16,24097.99504
2021-05-05 00:44:12,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,20000.00000
2021-05-05 00:45:59,0xa94b40c53432f0576e64873ce1cead1aae62fc90,17997.70982
2021-05-05 00:46:06,0xc5a61bda57b1194e73b5931a8d183c5ffb0dbca5,29645.96468
2021-05-05 00:46:21,0x14cfd873ab1584d1f176cceab852304be6a59da6,27958.94882
2021-05-05 00:46:50,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,12000.00000
2021-05-05 00:47:10,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,15842.79182
2021-05-05 00:49:35,0xaa34d64db01e56a07381294abc5a204a5f269828,23696.38860
2021-05-05 00:49:39,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,20124.08924
2021-05-05 00:52:41,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,26815.17724
2021-05-05 01:02:49,0xa6e59b844891e619801b298f4f0af52054513a3c,34844.07484
2021-05-05 01:03:24,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,18413.94684
2021-05-05 01:07:21,0x7c65bd70e57f88524db760f2c6654b6672558a25,10222.94390
2021-05-05 01:07:29,0x21a8529a0180fb36037599c375bb37ac765359bd,16626.07484
2021-05-05 01:09:17,0x78adb1b4707b4b75a407dd913238735382451481,17422.03742
2021-05-05 01:10:09,0x61c03f4b4192d7d09a6ca9cd3f7f2b6efdae9682,15876.06292
2021-05-05 01:15:25,0x000000aaee6a496aaf7b7452518781786313400f,22577.96258
2021-05-05 01:18:40,0xc5a61d56ca395fcb87f148532369595e31286d0e,13992.81722
2021-05-05 01:30:57,0xd50645f20203f5de999aca7eb6c39a7bbe539ced,20966.99226
2021-05-05 01:32:32,0xede1d96de24a6da0371ebfa93e0bb6abe71c56f0,28269.37586
2021-05-05 01:32:48,0x465623b2ce74e0eb844c382d76a900c32566c46b,15797.59240
2021-05-05 01:34:58,0xaefcd82bdad31021b669bdceb9d1bbd7fc4e1118,23471.29556
2021-05-05 01:39:53,0xd50645f20203f5de999aca7eb6c39a7bbe539ced,22648.81135
2021-05-05 01:42:50,0xaa0d318b77121538e8db6bf37249e6d8c6032860,15797.59240
2021-05-05 01:46:05,0x58f5ee1bd9b7bcaadd808bbed710bc35696afe48,14134.68794
2021-05-05 01:47:08,0xc17a778f599e80d0e0bdd98638ca0880b745b924,32578.03742
2021-05-05 02:02:06,0x782c93e1c530a283ef738a58b5671a8fc2d8153f,17926.11010
2021-05-05 02:10:14,0x7d1675dc635959b26f61e03637599c12c7e84fae,16469.02956
2021-05-05 02:15:34,0x918d832534e2c9fa75a670cc62a18d543a49599c,17793.07776
2021-05-05 02:16:07,0x567a24f74a1073635f594e1bc74922650fcb9a9d,15797.59240
2021-05-05 02:16:52,0x52082beb92563dd95872f34f6091fcc5bd0a2164,10846.62694
2021-05-05 02:23:48,0x5d9531fb853e28ef034af3d2ce01e14011a73129,10456.77498
2021-05-05 02:30:33,0x827ea2c64d3f5093f632ab6daa94ee8d7eee0686,19559.80222
2021-05-05 02:31:45,0x170ae47ba9b913c33f038aa011b5b83935e86091,32292.77256
2021-05-05 02:38:36,0xd5d23644159f95fa1e4051035c3e21ddbf024514,10000.00000
2021-05-05 02:43:14,0x1a2cfb4e1ed487c94621c4c8cd73889679d09631,10000.00000
2021-05-05 02:44:13,0xdfdbbb8d87a1ffae762947e9595879b4cc7626f2,10000.00000
2021-05-05 02:45:24,0xa4b442dc6cb61eb9e9a62adbcef92808b3507e82,16787.37830
2021-05-05 02:49:31,0x06429327a1ff87eacbcc04976cb246d3348fbffe,10000.00000
2021-05-05 02:49:31,0x3995cb97dc38fd3ffc13e8d3ece821b5dc06d861,10000.00000
2021-05-05 02:49:31,0xca5cfa8babc5381e3ff891084978ae07ed5aa859,10000.00000
2021-05-05 02:49:31,0xcff61382e659603046358f86a119efd127d5bb48,10000.00000
2021-05-05 03:01:26,0x85ce0755f672fea5f67b8157e446d106f6f92465,16993.34776
2021-05-05 03:02:50,0x381636d0e4ed0fa6acf07d8fd821909fb63c0d10,30015.42554
2021-05-05 03:09:52,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,17974.23244
2021-05-05 03:10:49,0xb5b98e2a841de3b5ac48d9a55869bf7f486173eb,15797.59240
2021-05-05 03:13:33,0xd21b32470e1206e67cb3022e5fe1bbb494dd1aa5,15797.59240
2021-05-05 03:17:26,0x7fe23b29085dbd51aa43b6000a38afb0f10712cb,14243.15288
2021-05-05 03:27:00,0x41821f7ed5d34b812ce84279e5c632767bab9e6b,23696.38858
2021-05-05 03:28:51,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,18607.99492
2021-05-05 03:33:56,0xdf55bbe2e152e55644c531ecf8697752bccdb0c0,13994.50602
2021-05-05 03:41:21,0x170ae47ba9b913c33f038aa011b5b83935e86091,32542.80850
2021-05-05 03:46:15,0xf87796d4b47a2d309b301e11b8e003d587b5efd5,24844.07484
2021-05-05 03:47:31,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,17852.41232
2021-05-05 03:49:09,0xceff6dad763f7172bb869c32fe8d700498d05553,12064.16690
2021-05-05 03:50:00,0xc0f6bd9f0be7e08b51f65b82fc95a19df826f0fe,18677.51198
2021-05-05 03:50:04,0x4ec5ac80991913b88035d6a0002e76c1418bf356,15452.62927
2021-05-05 03:52:56,0x1ec2411b7443e9cc11f584553a5e6104b2adc548,14159.64612
2021-05-05 03:53:16,0x321f55625a02bf485bf99b32df65b36001f7e46f,14582.98910
2021-05-05 04:02:52,0x170ae47ba9b913c33f038aa011b5b83935e86091,32657.75104
2021-05-05 04:04:32,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,15425.15098
2021-05-05 04:06:12,0xe87dd31fad10202a1eb30b4e228a3f24011ecaf7,30000.00000
2021-05-05 04:08:59,0xda1faeb056a2f568b138ca0ad9ad8a51915ba336,16336.94122
2021-05-05 04:10:06,0xc5e1569772b2d425ac9469d39f17341c01e1cf4c,11999.59998
2021-05-05 04:12:57,0x170ae47ba9b913c33f038aa011b5b83935e86091,26649.58304
2021-05-05 04:18:22,0x170ae47ba9b913c33f038aa011b5b83935e86091,19904.66858
2021-05-05 04:19:12,0x170ae47ba9b913c33f038aa011b5b83935e86091,23064.18658
2021-05-05 04:21:15,0xcf1d56d6fa4f8a3404106ef4765c140546d1e5e3,34844.07484
2021-05-05 04:22:26,0x1ec2411b7443e9cc11f584553a5e6104b2adc548,14303.08390
2021-05-05 04:22:46,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,12147.33174
2021-05-05 04:24:27,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,30587.75380
2021-05-05 04:27:20,0x1ec2411b7443e9cc11f584553a5e6104b2adc548,24642.29778
2021-05-05 04:28:44,0xd50645f20203f5de999aca7eb6c39a7bbe539ced,25649.40367
2021-05-05 04:28:58,0xe8d7c8e69d03d825bd806c5320670c8c43b1e0bc,18417.73440
2021-05-05 04:29:23,0xbcdc432e0b63dadd48693047f5381abc488989c0,10282.78038
2021-05-05 04:29:41,0x7dbf90297f3884c8bb0a15e6a1adb3f6ce5a7ce1,20815.58048
2021-05-05 04:36:30,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,13025.67906
2021-05-05 04:37:27,0x8b3a427b726ced7869650d460b1ff3b00a933bda,15713.51700
2021-05-05 04:42:23,0x184caa102bebe1a7b21e21a87526db1c51a344a1,22251.41600
2021-05-05 04:42:23,0x1da158559f54d81b13dda7b9602cb5e09468ac09,10268.43506
2021-05-05 04:46:47,0x1da158559f54d81b13dda7b9602cb5e09468ac09,11848.19430
2021-05-05 04:47:22,0x1ec2411b7443e9cc11f584553a5e6104b2adc548,33323.49724
2021-05-05 04:48:17,0x04c252241472f3ddb5dbc77017b3d84b425c3d1e,28492.35792
2021-05-05 04:52:35,0xecb50f1f8098f3d62fb5d8a1fe0fe8b5def621fa,15797.59240
2021-05-05 04:53:33,0x88aaf4a728e14748cea5e9a3ca1306ac567ba472,16629.04462
2021-05-05 04:53:59,0x1da158559f54d81b13dda7b9602cb5e09468ac09,13427.95354
2021-05-05 04:58:44,0x965156032b16726221f3049ad19370e79d90f16a,30844.07484
2021-05-05 05:01:09,0xc90f4fb05116ef4325e992c83e96266eb574edc2,29444.12362
2021-05-05 05:01:59,0x1da158559f54d81b13dda7b9602cb5e09468ac09,15007.71278
2021-05-05 05:03:31,0xe8d7c8e69d03d825bd806c5320670c8c43b1e0bc,17018.21236
2021-05-05 05:03:35,0x170ae47ba9b913c33f038aa011b5b83935e86091,32925.59950
2021-05-05 05:03:48,0x8f4115a174b5d669f8c78cdf460a0a0be3747c30,27252.05973
2021-05-05 05:03:48,0xe72c5de36f3ed31d57334daebb5ba6cebd9c9f14,10146.47478
2021-05-05 05:06:39,0x1da158559f54d81b13dda7b9602cb5e09468ac09,16587.47202
2021-05-05 05:07:35,0x29d7dca4a454438eea93f664d56f3a54c2c7fcf5,20491.43462
