direction,from_address,readable,entity_type,amount_display,timestamp_display,to_address,human_readable
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1471.00000,2021-11-17 18:11:39,0xa7cbe59f4f6a39ace67defe064a1ccf4d3588d4c,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,561.92810,2021-12-14 19:47:45,0xf67825d3bde95a0bbb1a063e06d51b79e7061c05,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4054.00000,2021-11-18 17:31:19,0x4f33a4007cb951852c5a47dead2f2a1549a738bf,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3606.60657,2021-12-13 20:49:59,0x4f33a4007cb951852c5a47dead2f2a1549a738bf,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,8265.78112,2021-12-13 20:49:59,0xace1f1c6c5c89ae3fc3209ff92e7120fb74445aa,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,355.28357,2021-12-14 19:53:23,0x5ce87d185c7ea4e7e88eb505adcbe3d5afa61457,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2116.00000,2021-11-18 17:31:19,0x2245be89fc8fab94ed982e859aa3212a4e4eb7e5,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1200.41586,2021-12-13 20:49:59,0x2245be89fc8fab94ed982e859aa3212a4e4eb7e5,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1308.74868,2021-12-14 19:47:45,0x5d75f9541f1333909b528f74656a1e3c0606310a,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4909.00000,2021-11-18 17:31:19,0x36adca4d480faa083616c230d8f75e49d61671a0,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2390.11372,2021-12-13 20:49:59,0x36adca4d480faa083616c230d8f75e49d61671a0,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1466.00000,2021-11-18 17:31:19,0xf15bdff7a1f2f5d7c4f7cfdabfb669cb2630f86b,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2893.85966,2021-12-13 20:49:59,0xf15bdff7a1f2f5d7c4f7cfdabfb669cb2630f86b,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1688.08480,2021-12-13 20:49:59,0x16458d6563e02ee371544096ceb89dc32316c3dd,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3995.12754,2021-12-14 19:47:45,0x7f96a6269b00c56cdc319721be80bf8c290324a5,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1088.00000,2021-11-18 17:32:44,0x4f87acee3832f1821c15fd4d2246c94f1c4f82a4,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,569.17879,2021-12-14 19:47:45,0xcab28be5f5315407d9fac010f8435628f0124017,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,203.01919,2021-12-14 19:53:23,0xf0193a89651d8eae0c679f796bf7bfcde2b2fdc5,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,9754.00000,2021-11-17 18:11:39,0x95bd75d85c9e9f205d3d6edf3496f8b6864090ab,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,17353.00000,2021-11-17 18:11:39,0xb6ac0341fcf3fb507a8208d34a97f13779e1393d,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,14906.14649,2021-12-13 20:44:22,0xb6ac0341fcf3fb507a8208d34a97f13779e1393d,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,50000.00000,2022-01-05 16:19:58,0xb6ac0341fcf3fb507a8208d34a97f13779e1393d,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,10542.00000,2021-11-17 18:11:39,0x47f882a155209f55d280eb36577c100a74dd32a1,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,13815.50037,2021-12-13 20:44:22,0x4a1c900ee1042dc2ba405821f0ea13cfbadcab7b,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,10155.96246,2021-12-13 20:44:22,0x47f882a155209f55d280eb36577c100a74dd32a1,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4582.43304,2021-12-14 19:47:45,0xdf01f0c6152253f45d492176c9f69ba5058b6b13,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,75000.00000,2022-01-05 16:19:58,0x47f882a155209f55d280eb36577c100a74dd32a1,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2918.40079,2021-12-14 19:47:45,0x45b1340e79e02b4a1caa59c6089f013766f110e2,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,565.55344,2021-12-14 19:47:45,0x41532c0decc835293dd1e3edd47eb5eb7a7677cf,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4509.92619,2021-12-14 19:47:45,0xbdbd2b670c95cd679044f742af7f86fa425aa445,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,482.17057,2021-12-14 19:47:45,0x96ac4a8925288b224972a007ca91c99b46a02d1d,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2171.00000,2021-11-18 17:31:19,0x4d640d6d2cae44c3192a70dc1179aa890484cc7e,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2583.03770,2021-12-13 20:49:59,0x4d640d6d2cae44c3192a70dc1179aa890484cc7e,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,278.00000,2021-11-18 17:32:44,0x540c44ff7b71f2487cd11aaf53aec1a85bfe8f7a,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1461.01307,2021-12-14 19:47:45,0xcb26ea9b520c6d300939a9d5b94308cd77484a6f,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2015.69048,2021-12-14 19:47:45,0x22ea3d7457e437d2730c63321b076eb7d1bfad91,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,15650.60398,2021-12-13 20:49:59,0x4a6737da9668d09ace702c3ff5e0da33a84d28f7,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,648.93632,2021-12-14 19:47:45,0x6c134832ba6b733419e27413176d2cf685075401,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,7191.77715,2021-12-13 20:49:59,0x016d8c8dfeba39bc2cf5892bf20a416bd283129e,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1714.78705,2021-12-14 19:47:45,0xaea923bd824cc1f8a429ed6e4d621599a4b64f72,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2813.47467,2021-12-13 20:49:59,0x41105a64a7ae18bd6c31363ef5fd99dd574f7874,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1114.67187,2021-12-13 20:49:59,0x9c19503c62b533b690aa4928c0dd75d4c0b02590,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4309.00000,2021-11-17 18:11:39,0x8782b5913453b49bfeaa45194488ab09422c2d4c,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4074.88508,2021-12-14 19:47:45,0x30dcca068f593cbffb5affe8a89f35ae49614972,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,9233.00000,2021-11-17 18:11:39,0x1356795c1c7a3f982a44088f2aaf3e4a67deb601,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,7637.09974,2021-12-13 20:44:22,0x1356795c1c7a3f982a44088f2aaf3e4a67deb601,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,194.00000,2021-11-18 17:32:44,0xdf1b02672d19909f80805aa3b217b8c9cd704d60,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1430.85283,2021-12-13 20:49:59,0xdf1b02672d19909f80805aa3b217b8c9cd704d60,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4970.00000,2021-11-17 18:11:39,0x856e45cce77685627dad82f0d1d63c8642152ec8,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,21252.00000,2021-11-17 18:11:39,0xe4067ed66738dbdc7b8917703c8c380d898033f8,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3358.48362,2021-12-13 20:44:22,0x856e45cce77685627dad82f0d1d63c8642152ec8,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,19535.56312,2021-12-13 20:44:22,0xe4067ed66738dbdc7b8917703c8c380d898033f8,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1504.51718,2021-12-14 19:47:45,0x61b419c73914bb850916ea7b9d2d3aef3721ee9d,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,50000.00000,2022-01-05 16:19:58,0xe4067ed66738dbdc7b8917703c8c380d898033f8,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,20320.00000,2021-11-18 17:31:19,0x403383c411c0eb14ea0bd15e7c2ad5431a7410c2,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,6515.68826,2021-12-13 20:44:22,0x403383c411c0eb14ea0bd15e7c2ad5431a7410c2,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2540.16570,2021-12-13 20:49:59,0xa91f9e2767628f5122143eb3253565ee61903f33,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,8323.00000,2021-11-17 18:11:39,0x0f1d41cc51e97dc9d0cad80dc681777eed3675e3,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,6285.65513,2021-12-13 20:44:22,0x0f1d41cc51e97dc9d0cad80dc681777eed3675e3,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,17171.00000,2021-11-18 17:31:19,0x6764b343d13baad9f80784e1ba075abffaaa0202,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,5141.24034,2021-12-13 20:44:22,0x6764b343d13baad9f80784e1ba075abffaaa0202,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,14034.00000,2021-11-18 17:31:19,0xe4fb2c5bd24fb3c344b98a5f51010eaaba47c9e4,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,13917.32136,2021-12-13 20:44:22,0xe4fb2c5bd24fb3c344b98a5f51010eaaba47c9e4,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2488.00000,2021-11-18 17:31:19,0xe782657a1043062087232b3c20c4d25e2a982cb3,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,5381.00000,2021-11-17 18:11:39,0x536299a4fcf0d1d492596c2c816fc20f3f7ec557,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,6590.44902,2021-12-13 20:44:22,0x536299a4fcf0d1d492596c2c816fc20f3f7ec557,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1166.00000,2021-11-18 17:32:44,0xb4d2769652f043eab6758ca85ca6ea9af966626a,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,833.00000,2021-11-18 17:32:44,0x8fad37dfe228d08361385cda72f72bb20975a723,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3322.57961,2021-12-13 20:49:59,0x8fad37dfe228d08361385cda72f72bb20975a723,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1591.52540,2021-12-14 19:47:45,0x5cc8f23ef02a0e5f55aef7ddc8acdf391c1fd418,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3979.00000,2021-11-17 18:11:39,0xa336fa33da9178cb46dfee752bfa5700f5bf39f1,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4738.68237,2021-12-13 20:44:22,0xa336fa33da9178cb46dfee752bfa5700f5bf39f1,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1127.00000,2021-11-18 17:32:44,0x5d5bf5d5a4a92806a9b09954b23459cb44157c89,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,358.90892,2021-12-14 19:53:23,0x60de2e12448ca6d6e23810120e8be0639d425703,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2004.26576,2021-12-13 20:49:59,0x21029e6f6e062999d2321508294ffde48223119d,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1277.00000,2021-11-18 17:31:19,0x08fd91c956546cc5efcd9141679acc0e7c884a60,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2666.00000,2021-11-18 17:31:19,0x1f128557b9313cb86f0f8b96b0bab288aaed7eb2,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,14073.57995,2021-12-13 20:49:59,0x86a587fb9770c604224d41077568598c9caa376a,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,167.00000,2021-11-18 17:32:44,0xc2634b9d0a0cfb756cded34656e09828072a8a9b,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,358.90892,2021-12-14 19:53:23,0x6556bc7fc81c05df0312f5a4978c46c97da58956,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,13445.00000,2021-11-18 17:31:19,0x45913a59b1830f97152b3eff60002056573e9089,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2110.55392,2021-12-13 20:44:22,0x45913a59b1830f97152b3eff60002056573e9089,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,29477.00000,2021-11-17 18:11:39,0xe71efd5865a42cb0f23146dc8e056dba4e67e9b7,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,26476.81266,2021-12-13 20:44:22,0xe71efd5865a42cb0f23146dc8e056dba4e67e9b7,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,11833.00000,2021-11-17 18:11:39,0x1b784725944ee55eb74f41e29d1262a0dd4d9135,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2005.00000,2021-11-18 17:31:19,0x6d49dec27e02efccef9a5136dde10a06333cc9f7,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,305.00000,2021-11-18 17:32:44,0x972bd7a2dc93bfaf4c4799c847e084b1f8601231,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,10823.05852,2021-12-13 20:44:22,0x1b784725944ee55eb74f41e29d1262a0dd4d9135,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4576.00000,2021-11-17 18:11:39,0xb1853c4b010b35e000d9d1fee1ef155bc2235dbf,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2961.67648,2021-12-13 20:44:22,0xb1853c4b010b35e000d9d1fee1ef155bc2235dbf,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,7234.64915,2021-12-13 20:49:59,0x2b3d5a9ff7d240cb6878f067c77b3d3f6b670ae6,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,21661.07544,2021-12-13 20:44:22,0x5c700958be667204149c9adae1b4831c9df16622,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1338.00000,2021-11-18 17:31:19,0x6916683ab95b955bb73caf8bab92700a2469d758,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,5476.89735,2021-12-13 20:49:59,0x6916683ab95b955bb73caf8bab92700a2469d758,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,9152.00000,2021-11-17 18:11:39,0xedd049c56b804bcdbf7e704cc312491e3d50485a,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,9856.91940,2021-12-13 20:44:22,0xedd049c56b804bcdbf7e704cc312491e3d50485a,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1749.00000,2021-11-18 17:31:19,0x856a6b90c32bb4b27565660085bbcf3a45aa5172,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,395.16234,2021-12-14 19:47:45,0xf82138beabfd8bd24544fe3c984d0395e70a7462,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,344.40755,2021-12-14 19:53:23,0xe73e9a8e2616931fd3401874bb03f9b5c0e61cff,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,12928.00000,2021-11-17 18:11:39,0x2d1e7b6e6284409e16991de76d2a82847a7d61c5,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,10184.71660,2021-12-13 20:44:22,0x2d1e7b6e6284409e16991de76d2a82847a7d61c5,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,5390.88444,2021-12-14 19:47:45,0x1c2eadccd8875b165cdfb86f56d97b14b525a2ac,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,7136.00000,2021-11-17 18:11:39,0xea921acfe2d96d30690e06b5d4d64be6e1192ce6,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,15699.76077,2021-12-13 20:44:22,0xea921acfe2d96d30690e06b5d4d64be6e1192ce6,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2106.32405,2021-12-14 19:47:45,0xaeccc0025c9e1b70576d9006c659def4f32b603f,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,733.00000,2021-11-18 17:32:44,0xf9ed4de3793bc577c8eb1a269387d28cf11def2d,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,605.43221,2021-12-14 19:47:45,0xb52fb9c7c4dffc7e2019ae2698bcb7f0187bb87a,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,11776.00000,2021-11-17 18:11:39,0x75cd58a01883c6a115a1293c4dd4ce67d11928f0,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3415.00000,2021-11-18 17:31:19,0x941b757df08736d31c020d3fa657a6b31b676837,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,14549.59514,2021-12-13 20:44:22,0x75cd58a01883c6a115a1293c4dd4ce67d11928f0,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4096.63713,2021-12-14 19:47:45,0x941b757df08736d31c020d3fa657a6b31b676837,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,50000.00000,2022-01-05 16:19:58,0x75cd58a01883c6a115a1293c4dd4ce67d11928f0,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,91002.00000,2021-10-20 01:05:43,0xcfbf34d385ea2d5eb947063b67ea226dcda3dc38,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2127.00000,2021-11-18 17:31:19,0xe7029426125f7386ed05a0f98e8fda0c72f683d2,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,14359.98202,2021-12-13 20:49:59,0x381e4c6e6d83985024c23322aba6fb05c9c71c3f,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1972.18637,2021-12-14 19:47:45,0x35b2a533f02234342d9352fb9fbc1ee0c1703198,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4970.34470,2021-12-14 19:47:45,0x52a8d97577983706f91eca67513a3412f155a166,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,20000.00000,2021-10-07 17:40:20,0x03d69800ac2469fcefc3f21d2d93ed2994a7b1ce,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4670.00000,2021-11-18 17:31:19,0x03d69800ac2469fcefc3f21d2d93ed2994a7b1ce,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,9212.11991,2021-12-13 20:49:59,0x03d69800ac2469fcefc3f21d2d93ed2994a7b1ce,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,5703.00000,2021-11-18 17:31:19,0x6a024f521f83906671e1a23a8b6c560be7e980f4,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3221.00000,2021-11-18 17:31:19,0xaeab2c097bd7a9e5dbd83feba500aa56fb0c5930,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3290.42561,2021-12-13 20:49:59,0xaeab2c097bd7a9e5dbd83feba500aa56fb0c5930,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2659.00000,2021-11-17 18:11:39,0x044cd5f498ddbf0ea854ab4bc96110756b26de97,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,7338.05668,2021-12-13 20:44:22,0x044cd5f498ddbf0ea854ab4bc96110756b26de97,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,9549.73687,2021-12-13 20:49:59,0x190b207f3cd3d89e25ceb7b4f1f6b89801602709,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,467.66919,2021-12-14 19:47:45,0x5e1519371f7afefbcd823250663930ba12594a53,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1207.23908,2021-12-14 19:47:45,0x3ac7f87ff67f2338aa763bdadd44de890dfc886b,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,250.00000,2021-11-18 17:32:44,0x705360aa5ee97311e91c0375a27a18527538e3a4,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1333.00000,2021-11-18 17:31:19,0x711c4e098f17dbe652505c6a2cfcd402f421ea0f,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1134.73223,2021-12-14 19:47:45,0xadc73eb8e4673e5fd5a9c709c4379c074991f2d3,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2394.00000,2021-11-18 17:31:19,0x781cd8e81e9bb6a5644a8bc1b84297230974e904,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,358750.00000,2021-11-12 13:19:12,0xd26b6de62363ce83d4fa6362da283594d0df4ecc,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1935.93295,2021-12-14 19:47:45,0x66cd14267fb5a1609496cdc37eb55e6fe3f59c75,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,9496.00000,2021-11-18 17:31:19,0x46210b09cd0b5a80bfbcdd46e497e895ebf7e8a9,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4088.83879,2021-12-13 20:44:22,0x18138214e48aa957b995c9b97aa266c22fdd9bce,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3344.01561,2021-12-13 20:49:59,0x46210b09cd0b5a80bfbcdd46e497e895ebf7e8a9,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1018.20988,2021-12-13 20:49:59,0x06dc0cbf44eed256c5975210095be703504a4541,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2802.38983,2021-12-14 19:47:45,0xdb9dd717995da2230c321ff2926b8d8f54a9cfb5,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3929.87137,2021-12-14 19:47:45,0x3ef1d327e98707ee394948ddc34d13d500057109,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1172.00000,2021-11-18 17:32:44,0x6c589a61c7b03b133d21468179437397a1a52369,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,13079.00000,2021-11-17 18:11:39,0x88882e661ed8cb398b21f1cf13651bd8b47a0588,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,3704.00000,2021-11-18 17:31:19,0x25e351f014b671425a0d6870a92d3b746331f482,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,12237.76224,2021-12-13 20:44:22,0x88882e661ed8cb398b21f1cf13651bd8b47a0588,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,11629.02863,2021-12-13 20:49:59,0x25e351f014b671425a0d6870a92d3b746331f482,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,11579.00000,2021-11-18 17:31:19,0x648d02a62469a3dc52cc340843b408d519c38831,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,2961.67648,2021-12-13 20:44:22,0x648d02a62469a3dc52cc340843b408d519c38831,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,358.90892,2021-12-14 19:53:23,0xcac23ed9f725b15370e9ff9c7d947a808003c264,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,8578.00000,2021-11-17 18:11:39,0xc0e2324817eaefd075af9f9faf52ffaef45d0c04,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,5216.00110,2021-12-13 20:44:22,0xc0e2324817eaefd075af9f9faf52ffaef45d0c04,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,1345.00210,2021-12-14 19:47:45,0x96dcc07cf23bf0a893a511ecbb512a9aa73b92ef,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,5975.28429,2021-12-13 20:49:59,0x12d79daa9d27b701c89a784b0bcf45f858c38021,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,12077.00000,2021-11-17 18:11:39,0xe5ab4af22e4e49a9fdbcf821fd477b69c37085e5,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,10127.20832,2021-12-13 20:44:22,0xe5ab4af22e4e49a9fdbcf821fd477b69c37085e5,
Out,0x12bd9048b419838e25046040dcd297ab16850280,Grants Committee,Grants Committee,4495.00000,2021-11-17 18:11:39,0xecbc056c2550bf215aba937bf371b5fee6d1e4e5,
